# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
5.1	478.01755	-2767.3107	126.4813	16227.938	0.077798972	0.10690461
5.2	495.88874	-2772.0405	131.20994	16364.344	0.17118085	0.34243374
5.3	506.6402	-2774.8858	134.05472	16359.386	0.21303728	0.59426961
5.4	496.81981	-2772.2862	131.45629	16078.396	0.24397542	0.83290767
5.5	510.16774	-2775.8185	134.9881	16094.932	0.25502267	1.0510642
5.6	496.01954	-2772.0742	131.24455	16057.571	0.25727072	1.2440256
5.7	496.44247	-2772.1868	131.35645	16000.403	0.25497619	1.4152975
5.8	510.31852	-2775.8595	135.02799	16277.363	0.26579361	1.5495833
5.9	493.30919	-2771.3571	130.5274	16577.306	0.27569236	1.6961316
6.0	500.14754	-2773.1671	132.3368	16307.177	0.27542766	1.8476515
6.1	503.69272	-2774.1058	133.27484	16148.603	0.28137683	1.9932889
6.2	499.10665	-2772.8915	132.06138	16278.578	0.28489767	2.1460294
6.3	499.69324	-2773.0469	132.21659	16205.991	0.28596088	2.312684
6.4	506.97421	-2774.9742	134.1431	16055.017	0.28885613	2.4778144
6.5	512.27028	-2776.3749	135.54442	15815.02	0.2891281	2.6339675
6.6	491.58054	-2770.8995	130.07001	16165.392	0.28928015	2.816191
6.7	502.25165	-2773.7244	132.89354	15831.386	0.29220786	3.0108458
6.8	497.52594	-2772.4738	131.64313	16136.638	0.29294291	3.2063664
6.9	503.71138	-2774.1103	133.27977	16182.898	0.29103427	3.3727117
7.0	504.53383	-2774.3278	133.49739	16453.871	0.29696938	3.5231682
7.1	503.63903	-2774.0908	133.26063	16200.04	0.29675734	3.6702355
7.2	503.78623	-2774.1306	133.29958	16543.229	0.29274244	3.8398578
7.3	492.23742	-2771.0743	130.24381	16692.929	0.29765858	4.0154122
7.4	504.59728	-2774.3448	133.51418	16255.188	0.30585047	4.1866896
7.5	498.3082	-2772.6802	131.85012	16344.934	0.32298869	4.3606371
7.6	498.02223	-2772.605	131.77445	16308.646	0.33587616	4.5067452
7.7	506.70079	-2774.9016	134.07076	16078.956	0.35132314	4.65532
7.8	494.48493	-2771.6691	130.8385	16510.279	0.36637561	4.8075511
7.9	513.29272	-2776.6461	135.81495	16281.77	0.37662346	4.9617262
8.0	492.44077	-2771.1274	130.29762	16636.0	0.38597101	5.1377864
8.1	500.62075	-2773.2921	132.46201	16292.791	0.39462159	5.2855253
8.2	504.61578	-2774.3496	133.51907	16366.338	0.39499887	5.4032295
8.3	500.66592	-2773.3048	132.47396	16256.778	0.38948035	5.4943406
8.4	492.48881	-2771.1402	130.31033	16158.744	0.39264416	5.5988631
8.5	503.97942	-2774.1817	133.3507	16478.671	0.38908828	5.7063559
8.6	494.78996	-2771.7489	130.91921	16340.337	0.36799056	5.8049398
8.7	507.42613	-2775.0921	134.26268	15821.388	0.35467731	5.9112584
8.8	496.22803	-2772.13	131.29971	16298.351	0.35942768	6.0020915
8.9	500.84327	-2773.352	132.52088	15784.296	0.35518454	6.1055158
9.0	502.65714	-2773.831	133.00083	15584.097	0.34269922	6.2461009
9.1	509.24335	-2775.5741	134.74351	15569.69	0.33495758	6.418518
9.2	501.00781	-2773.3953	132.56442	16290.661	0.33745878	6.5557889
9.3	502.18097	-2773.7048	132.87483	16292.461	0.34870643	6.61199
9.4	507.74291	-2775.1766	134.3465	16105.862	0.35246028	6.6711561
9.5	511.01785	-2776.0444	135.21303	16365.023	0.35864447	6.7907426
9.6	503.585	-2774.0774	133.24633	15930.015	0.37097822	6.94171
9.7	494.328	-2771.6269	130.79697	16437.181	0.37989176	7.0902104
9.8	497.40964	-2772.4425	131.61236	16292.686	0.38241228	7.2310464
9.9	496.46795	-2772.1938	131.36319	15957.737	0.37965651	7.3724652
10.0	499.46961	-2772.9871	132.15742	15945.936	0.38053706	7.4895986
10.1	514.49518	-2776.9636	136.13312	15932.797	0.37951703	7.6121561
10.2	495.43144	-2771.9188	131.08894	16014.286	0.38781348	7.777525
10.3	498.02088	-2772.6049	131.77409	16301.16	0.38569112	7.9692757
10.4	503.00203	-2773.923	133.09208	16255.927	0.38053872	8.1501542
10.5	498.56307	-2772.7477	131.91755	16416.349	0.38271263	8.334822
10.6	499.8842	-2773.0975	132.26712	16171.462	0.38646247	8.5104579
10.7	496.33163	-2772.1574	131.32712	15938.255	0.385312	8.6678936
10.8	499.25104	-2772.9306	132.09959	16062.007	0.38141346	8.8107621
10.9	490.52047	-2770.6201	129.78952	16433.487	0.38054544	8.9620949
11.0	506.67444	-2774.8947	134.06378	16084.692	0.38149194	9.0765545
