# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
5.1	512.09148	-1857.5597	90.750629	16605.651	0.080301775	0.103088
5.2	502.82863	-1855.9172	89.109108	16854.166	0.17923677	0.36039439
5.3	522.64166	-1859.4295	92.620287	16438.986	0.20556817	0.65697616
5.4	514.95131	-1858.0656	91.257436	15893.956	0.23907094	0.92016565
5.5	520.42374	-1859.0357	92.227236	15937.783	0.26909187	1.1488565
5.6	499.17915	-1855.2701	88.462362	16749.252	0.28587907	1.3699765
5.7	502.11319	-1855.7908	88.98232	16911.51	0.289216	1.5782819
5.8	492.75436	-1854.1321	87.323788	16872.326	0.28809996	1.7473153
5.9	502.89618	-1855.9293	89.121077	16600.723	0.30150111	1.8961919
6.0	501.80576	-1855.7365	88.927839	16206.483	0.31096414	2.063851
6.1	498.84832	-1855.2119	88.403734	16580.22	0.30212397	2.2290542
6.2	505.92078	-1856.465	89.657084	16613.831	0.29567041	2.3688091
6.3	511.9129	-1857.5272	90.718981	16563.8	0.28989786	2.5304984
6.4	505.05777	-1856.3124	89.504146	16328.192	0.2894969	2.7082314
6.5	510.60013	-1857.295	90.486339	16210.149	0.28729921	2.8918933
6.6	497.34264	-1854.9446	88.136904	16328.383	0.28490712	3.0705026
6.7	493.28622	-1854.2259	87.418043	16209.7	0.28074581	3.2250313
6.8	502.41583	-1855.8442	89.035952	16341.107	0.28220916	3.3531332
6.9	520.28114	-1859.0107	92.201964	15990.77	0.27490986	3.4767112
7.0	513.69452	-1857.8433	91.034713	16155.084	0.28280212	3.5913076
7.1	503.97143	-1856.1198	89.311629	16621.601	0.29764574	3.6953725
7.2	500.46859	-1855.4991	88.690871	16180.134	0.3094374	3.8127037
7.3	507.36218	-1856.7213	89.912523	15988.712	0.32116065	3.9548163
7.4	493.41459	-1854.2488	87.440791	16305.566	0.33030954	4.0943885
7.5	516.38355	-1858.32	91.51125	15729.092	0.33471587	4.2428269
7.6	506.71678	-1856.6065	89.798148	16274.0	0.33691435	4.4203202
7.7	502.69139	-1855.8935	89.084786	16828.115	0.33583182	4.6208107
7.8	515.25967	-1858.1212	91.312082	16545.73	0.33484679	4.8234653
7.9	507.31068	-1856.7118	89.903396	16334.294	0.33508276	5.0097375
8.0	502.92435	-1855.9348	89.12607	16860.363	0.3381825	5.1994451
8.1	506.85225	-1856.6307	89.822156	16797.216	0.32918399	5.3697957
8.2	510.47401	-1857.2727	90.463989	15923.022	0.31987649	5.5044367
8.3	512.26551	-1857.5903	90.781469	16459.655	0.3268388	5.6321504
8.4	500.07839	-1855.4298	88.621721	16506.605	0.33685008	5.7252873
8.5	509.05712	-1857.0216	90.212892	15972.786	0.32823695	5.8143058
8.6	512.51312	-1857.6343	90.82535	16351.897	0.33201802	5.8998554
8.7	524.31705	-1859.7266	92.917191	16450.076	0.34542347	5.997797
8.8	498.03013	-1855.0668	88.258737	16404.732	0.34732919	6.1015137
8.9	519.73284	-1858.914	92.104797	16377.096	0.3464022	6.2358781
9.0	510.0707	-1857.2009	90.392515	16383.491	0.36007178	6.4104376
9.1	514.46913	-1857.9807	91.171987	16535.307	0.37442707	6.6394313
9.2	513.41845	-1857.7943	90.985789	16393.97	0.37943715	6.869978
9.3	520.58168	-1859.0638	92.255226	16100.721	0.37901728	7.0577618
9.4	507.03096	-1856.6625	89.853825	17097.365	0.38598857	7.2404705
9.5	507.47713	-1856.7419	89.932895	17340.984	0.39032877	7.4166381
9.6	512.34559	-1857.6043	90.795661	17023.242	0.39303927	7.5241218
9.7	502.98994	-1855.9461	89.137694	16946.152	0.39860825	7.5810336
9.8	517.24139	-1858.4724	91.663274	16631.757	0.3976396	7.6208837
9.9	519.46604	-1858.8663	92.057516	16271.27	0.38842358	7.7197519
10.0	497.59482	-1854.9901	88.181593	16474.353	0.3934959	7.8921707
10.1	502.24655	-1855.8148	89.005954	16854.976	0.40413539	8.1027937
10.2	516.9297	-1858.4166	91.608037	16786.37	0.41408826	8.3248564
10.3	502.75763	-1855.9048	89.096524	16903.074	0.42952206	8.5892326
10.4	523.18082	-1859.5248	92.715834	16472.002	0.43748848	8.8076315
10.5	510.1802	-1857.2202	90.411921	16622.388	0.43210369	8.9765275
10.6	513.29775	-1857.7731	90.964399	16619.907	0.42004755	9.1101458
10.7	505.2542	-1856.3474	89.538957	16711.809	0.41179224	9.229676
10.8	508.13458	-1856.8578	90.049405	16353.56	0.41496657	9.2672591
10.9	523.65232	-1859.608	92.799391	15899.204	0.41273528	9.3029179
11.0	516.86678	-1858.4055	91.596886	15841.208	0.40413006	9.3866671
