# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
5.1	423.79339	-43.429818	1.6981675	15829.133	0.058126156	0.080803837
5.2	468.88099	-43.610477	1.8788364	15634.78	0.17074221	0.1949603
5.3	523.78205	-43.830507	2.0988284	13214.058	0.21962935	0.37906272
5.4	388.6157	-43.288785	1.5572082	17583.374	0.30392081	0.59643429
5.5	516.0755	-43.799659	2.0679478	15278.725	0.35540408	0.75381407
5.6	389.26397	-43.291404	1.5598058	14939.097	0.37000432	0.88584366
5.7	464.95466	-43.594679	1.8631033	16849.51	0.30784836	1.0110155
5.8	526.50201	-43.841384	2.1097275	16342.356	0.22698564	1.1180634
5.9	444.4352	-43.512425	1.7808805	16234.354	0.19709888	1.2252703
6.0	561.82308	-43.982998	2.2512613	13661.216	0.11081528	1.4688521
6.1	345.81895	-43.117223	1.3857188	14073.605	0.10078059	1.5911458
6.2	499.73922	-43.734088	2.0024873	13063.548	0.098637783	1.606941
6.3	509.58403	-43.773569	2.0419361	12763.443	0.13631195	1.5812682
6.4	454.65275	-43.55339	1.8218229	13385.531	0.15582741	1.6418654
6.5	408.93228	-43.370222	1.638618	17306.647	0.19171288	1.7477135
6.6	482.56953	-43.66532	1.9336872	11879.306	0.21513612	1.818166
6.7	589.23196	-44.092853	2.3610905	13413.763	0.22123456	1.915245
6.8	446.62756	-43.521243	1.7896654	16698.083	0.24919289	1.9386877
6.9	531.12714	-43.859922	2.1282607	15333.377	0.21381621	1.9256531
7.0	447.35531	-43.524237	1.7925816	19660.801	0.24253354	1.975625
7.1	548.09694	-43.928016	2.1962598	16463.37	0.21733466	2.0278003
7.2	489.28845	-43.692316	1.9606104	16085.638	0.21359205	2.0380902
7.3	484.14422	-43.671682	1.9399971	14798.515	0.19471219	2.0788976
7.4	407.06182	-43.362724	1.631123	15206.003	0.19006875	2.1347324
7.5	409.76757	-43.373588	1.6419651	17635.228	0.21104704	2.1301103
7.6	403.57354	-43.348827	1.6171452	17257.179	0.22260021	2.1124459
7.7	486.81478	-43.682364	1.9506982	15666.788	0.20151132	2.1839184
7.8	469.74205	-43.613948	1.8822867	15566.746	0.1999367	2.2945462
7.9	474.89095	-43.634547	1.9029187	14446.734	0.21342734	2.335669
8.0	410.7617	-43.377497	1.6459486	12993.533	0.23510841	2.35159
8.1	425.01642	-43.434706	1.7030682	13486.683	0.22715987	2.3524346
8.2	391.89453	-43.301919	1.5703467	14261.027	0.19253236	2.3632289
8.3	429.59101	-43.452975	1.7213989	14848.81	0.18396809	2.2705677
8.4	395.70429	-43.317183	1.5856126	12619.534	0.14308618	2.1867952
8.5	459.98928	-43.57487	1.8432067	13016.198	0.13599493	1.9987098
8.6	441.53669	-43.500922	1.769266	17649.792	0.20307567	1.7893719
8.7	444.83627	-43.51412	1.7824876	14011.369	0.20547762	1.7890677
8.8	494.80499	-43.714382	1.9827155	14666.111	0.18018169	1.8787175
8.9	491.61572	-43.701631	1.9699359	17896.479	0.202836	1.9511385
9.0	480.67419	-43.657789	1.9260925	15820.059	0.23545115	2.131683
9.1	523.56156	-43.829682	2.0979449	15327.408	0.25758428	2.2909667
9.2	488.73209	-43.689913	1.958381	17527.613	0.27780431	2.3689476
9.3	533.13845	-43.867947	2.1363202	17564.834	0.26760157	2.5177459
9.4	512.44365	-43.785095	2.0533947	20999.589	0.26039733	2.6289653
9.5	441.64023	-43.50137	1.7696809	21545.462	0.26223436	2.7361401
9.6	524.82312	-43.834731	2.1030001	16293.189	0.20059988	2.9565301
9.7	487.59075	-43.685404	1.9538076	14984.948	0.21212132	3.1142819
9.8	459.48027	-43.572795	1.8411671	14088.648	0.27002144	3.0248786
9.9	417.41113	-43.404268	1.6725933	15982.439	0.28280557	3.0286065
10.0	495.25383	-43.716217	1.984514	12449.402	0.23636236	2.9898396
10.1	489.78417	-43.694252	1.9625968	14207.945	0.18897703	2.9693977
10.2	434.93243	-43.474416	1.7428023	17264.81	0.16396353	3.0945041
10.3	442.72071	-43.505618	1.7740105	15476.302	0.14040671	3.2406865
10.4	362.43313	-43.18386	1.4522929	16466.349	0.16393814	3.3748257
10.5	455.91445	-43.558591	1.8268786	15127.989	0.20598365	3.5109095
10.6	466.11096	-43.599412	1.8677367	13988.477	0.19926056	3.6625189
10.7	490.08881	-43.695486	1.9638175	14397.936	0.16363871	3.7078111
10.8	360.78009	-43.177136	1.4456691	15092.616	0.14336511	3.6478298
10.9	504.01097	-43.751252	2.0196044	13330.786	0.14138372	3.5996611
11.0	483.98758	-43.67103	1.9393695	16303.215	0.19369142	3.6391949
