# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
5.1	465.26241	-144.05397	6.4349679	17430.56	0.086366145	0.10063694
5.2	560.08816	-145.36584	7.7464873	18129.687	0.16689867	0.33573187
5.3	580.66844	-145.65058	8.0311297	16496.216	0.22569869	0.62926475
5.4	563.02915	-145.40647	7.7871635	15814.225	0.26493057	0.96152124
5.5	559.34732	-145.35552	7.7362408	15305.139	0.25612824	1.3527724
5.6	582.60914	-145.67741	8.0579712	14917.867	0.22524553	1.7666226
5.7	575.57728	-145.5804	7.9607146	15366.39	0.19318351	2.1286595
5.8	527.40138	-144.91381	7.2944017	15346.667	0.19906655	2.3365419
5.9	540.70359	-145.09768	7.4783825	15862.06	0.21980263	2.3695766
6.0	528.30467	-144.92626	7.306895	17378.7	0.25256734	2.3462651
6.1	533.57128	-144.99901	7.3797366	17428.002	0.26856989	2.4439618
6.2	561.26255	-145.38198	7.76273	15993.182	0.26348634	2.6218399
6.3	527.92067	-144.92077	7.301584	16160.703	0.24892733	2.8426502
6.4	627.52393	-146.29868	8.6791803	16265.423	0.22283721	3.1121413
6.5	539.77408	-145.08487	7.4655265	18639.258	0.24121597	3.3833384
6.6	536.79277	-145.04377	7.4242925	18671.109	0.30450523	3.5970912
6.7	569.69885	-145.49905	7.879411	18960.491	0.30979911	3.9065613
6.8	587.39763	-145.7438	8.1242	17353.393	0.28963827	4.1113517
6.9	491.4639	-144.41642	6.7973564	18759.677	0.33145806	4.1732908
7.0	574.09572	-145.55959	7.9402235	16339.56	0.38026091	4.3185725
7.1	565.39215	-145.43927	7.8198458	17178.323	0.40078517	4.480393
7.2	578.60758	-145.62194	8.0026263	17160.724	0.39751388	4.7226716
7.3	562.00549	-145.39244	7.7730055	16171.384	0.35535723	4.8807005
7.4	555.74543	-145.30595	7.6864236	17297.449	0.33579521	4.9768302
7.5	573.3172	-145.54885	7.9294559	15838.389	0.3520537	5.128818
7.6	592.28184	-145.81123	8.1917527	16077.715	0.35012617	5.4175717
7.7	553.05419	-145.26874	7.6492016	17296.01	0.34753919	5.6839545
7.8	547.66444	-145.19402	7.5746568	16432.483	0.33775996	5.8773992
7.9	564.9637	-145.43347	7.81392	18982.762	0.33360782	5.8326143
8.0	564.96022	-145.43324	7.8138718	19103.129	0.29429797	5.7725776
8.1	539.36369	-145.07912	7.4598504	17188.665	0.26772864	5.7342392
8.2	574.92001	-145.57106	7.9516241	16703.596	0.25836152	5.7192153
8.3	639.16518	-146.45967	8.8401885	18005.493	0.2508176	5.7652916
8.4	570.51427	-145.50995	7.8906891	18312.576	0.26834613	5.8794712
8.5	548.41436	-145.20446	7.5850289	19792.563	0.31537902	6.0354209
8.6	568.78593	-145.48618	7.8667847	17480.442	0.35465188	6.3345621
8.7	573.07151	-145.5454	7.9260578	16583.565	0.35600695	6.8434181
8.8	587.88551	-145.75044	8.1309478	17986.195	0.34669076	7.3146605
8.9	586.21555	-145.72746	8.1078508	16707.559	0.33814653	7.6412628
9.0	548.76811	-145.20949	7.5899214	15594.722	0.33853942	7.8985415
9.1	576.48813	-145.59274	7.9733125	16335.768	0.32686612	7.989622
9.2	577.29546	-145.60385	7.9844785	15418.769	0.33487588	8.0736737
9.3	583.48427	-145.68968	8.0700749	15951.046	0.35607711	8.251511
9.4	525.94648	-144.89373	7.2742792	18263.168	0.35402567	8.4827204
9.5	589.31627	-145.77025	8.1507364	17121.089	0.34202948	8.7948411
9.6	591.24845	-145.79688	8.1774601	16404.701	0.34045359	8.9264047
9.7	611.96478	-146.08342	8.4639842	16712.218	0.3110894	8.9951176
9.8	519.82424	-144.80883	7.1896035	17549.354	0.35417449	9.0389655
9.9	567.52182	-145.46878	7.849301	16244.034	0.37805871	9.1719465
10.0	567.56017	-145.46916	7.8498314	17367.934	0.36247473	9.3848223
10.1	573.78455	-145.55524	7.9359198	16932.954	0.3191666	9.5365575
10.2	536.33447	-145.03725	7.4179538	14304.246	0.26372859	9.5876027
10.3	546.72063	-145.18103	7.5616032	15237.136	0.24631061	9.6961063
10.4	595.60207	-145.85711	8.2376743	16083.009	0.27369199	9.8474545
10.5	575.27868	-145.57611	7.9565848	18486.258	0.32104812	9.9468716
10.6	579.02112	-145.628	8.0083458	18701.046	0.33634976	10.000309
10.7	558.8694	-145.34926	7.7296308	17071.439	0.35805866	10.061184
10.8	580.94446	-145.65451	8.0349473	17150.202	0.34717098	10.067455
10.9	555.45867	-145.30177	7.6824575	18469.475	0.30439525	10.204075
11.0	616.67752	-146.14874	8.5291653	17918.265	0.28748759	10.467048
