# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
5.1	514.9287	-347.05979	16.972738	15482.472	0.067946742	0.10988504
5.2	490.16359	-346.24301	16.156447	16048.921	0.15996967	0.37751231
5.3	504.39021	-346.71227	16.625376	15256.398	0.18658642	0.68462155
5.4	481.23143	-345.94901	15.862031	16011.382	0.20781396	0.99039293
5.5	515.62405	-347.08274	16.995658	15722.709	0.21178736	1.2738258
5.6	509.81528	-346.89115	16.804193	15964.302	0.21681402	1.5030291
5.7	515.15777	-347.06749	16.980289	15938.545	0.22354567	1.6995565
5.8	508.44911	-346.84639	16.759162	16635.165	0.2394943	1.8474842
5.9	497.07898	-346.47139	16.384388	16900.398	0.23991364	1.954372
6.0	519.42612	-347.20804	17.120979	16507.562	0.22143488	2.0806738
6.1	526.65709	-347.44646	17.359322	15877.765	0.21439658	2.1974215
6.2	515.34509	-347.07356	16.986463	16606.414	0.21142277	2.4155779
6.3	494.55053	-346.38803	16.301047	17562.176	0.21531745	2.6177372
6.4	509.24792	-346.87259	16.785492	15846.495	0.21405252	2.740551
6.5	519.47911	-347.2099	17.122726	15425.353	0.22427996	2.8795739
6.6	485.49996	-346.0894	16.002728	16173.151	0.25052868	3.045717
6.7	524.95313	-347.39034	17.303157	15512.067	0.24911515	3.2545983
6.8	507.65703	-346.82032	16.733055	15181.246	0.25390731	3.4951628
6.9	469.99027	-345.57849	15.491508	16039.913	0.2671815	3.7277603
7.0	491.9615	-346.30286	16.215709	16542.286	0.27834982	3.910774
7.1	525.58913	-347.41144	17.32412	17304.171	0.30069031	4.0149995
7.2	531.0691	-347.59175	17.504748	16066.053	0.31947595	4.1280459
7.3	503.5127	-346.68346	16.596452	16138.96	0.31263931	4.3147552
7.4	497.90117	-346.4984	16.411488	16573.775	0.31377457	4.4008872
7.5	534.94051	-347.7196	17.632354	16686.71	0.31346924	4.4626351
7.6	500.33347	-346.57867	16.49166	16192.916	0.30122945	4.5638344
7.7	485.47765	-346.08876	16.001992	16232.862	0.30333226	4.6849237
7.8	511.12848	-346.93447	16.847478	15405.787	0.29814816	4.8996667
7.9	492.20277	-346.31037	16.223662	15200.572	0.28618638	5.2121732
8.0	518.92637	-347.19156	17.104507	15106.868	0.28232136	5.4757549
8.1	500.38469	-346.58032	16.493348	14774.493	0.32641112	5.6228521
8.2	504.09165	-346.70245	16.615535	15825.882	0.36181003	5.7494666
8.3	551.25468	-348.25716	18.170091	15471.262	0.33746785	5.9370037
8.4	508.28397	-346.84076	16.753719	15521.833	0.33734637	6.2487596
8.5	494.8794	-346.3989	16.311887	16166.713	0.34586989	6.5282357
8.6	512.26992	-346.9723	16.885101	16560.92	0.32414297	6.7382407
8.7	516.19909	-347.10188	17.014612	16088.778	0.31879535	6.9069187
8.8	488.22099	-346.17938	16.092416	16898.916	0.33586283	7.0348621
8.9	513.15619	-347.00147	16.914314	16914.737	0.33972088	7.0795124
9.0	521.67093	-347.28226	17.194971	15224.401	0.33089742	7.2271462
9.1	457.25477	-345.1586	15.071729	16309.409	0.33169186	7.44826
9.2	496.03476	-346.43703	16.349969	15821.678	0.33046913	7.5907773
9.3	475.74518	-345.76821	15.681197	15849.558	0.33074231	7.6995943
9.4	495.33675	-346.41399	16.326962	14654.418	0.31404214	7.8457935
9.5	468.53311	-345.53038	15.443478	15018.094	0.32483166	8.0984358
9.6	466.007	-345.44707	15.360214	15372.405	0.3306413	8.2930795
9.7	490.63875	-346.25913	16.172109	15193.174	0.33225495	8.427104
9.8	505.65118	-346.75405	16.666939	14502.444	0.33561885	8.5422061
9.9	495.11348	-346.40659	16.319602	14876.166	0.32563361	8.6381499
10.0	453.31981	-345.02893	14.942027	15542.603	0.30787351	8.7582068
10.1	489.41249	-346.21879	16.13169	14678.824	0.29291226	8.7855266
10.2	490.13163	-346.24239	16.155394	14552.5	0.29616843	8.7038189
10.3	487.03049	-346.14012	16.053176	15529.876	0.31736608	8.7212293
10.4	468.66174	-345.53473	15.447717	16104.139	0.33938459	8.9201801
10.5	470.07675	-345.58146	15.494358	16031.066	0.34289229	9.177281
10.6	480.4844	-345.92437	15.837408	16441.874	0.35188882	9.4244141
10.7	501.46315	-346.61587	16.528896	16071.283	0.35400667	9.6869811
10.8	521.28758	-347.26952	17.182336	16050.356	0.34681024	9.9864594
10.9	479.48398	-345.8916	15.804433	16895.56	0.35218202	10.232943
11.0	512.57747	-346.98244	16.895239	15715.96	0.35143801	10.435524
