# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
5.1	885.84472	-41.825483	3.5496369	22636.259	0.13185069	0.16014462
5.2	760.49933	-41.319287	3.0473699	20504.971	0.35479702	0.46736396
5.3	836.71042	-41.622497	3.3527526	19008.079	0.33465059	0.90383782
5.4	924.22687	-41.97516	3.7034367	20607.301	0.32033816	1.346638
5.5	887.10311	-41.830669	3.5546794	20713.988	0.2978023	1.818722
5.6	865.45623	-41.744335	3.4679389	22559.752	0.29317789	2.3417459
5.7	850.86898	-41.685167	3.4094869	25090.886	0.25915102	2.8522181
5.8	877.76018	-41.793149	3.5172416	20091.926	0.2955304	3.2190561
5.9	783.5754	-41.416529	3.1398372	18512.87	0.34786567	3.6527995
6.0	843.92126	-41.657526	3.3816469	18921.71	0.2710622	4.1373099
6.1	898.42024	-41.869276	3.6000278	20529.7	0.2109619	4.6938286
6.2	851.4454	-41.678973	3.4117966	21369.945	0.21830672	5.4565805
6.3	1125.4489	-42.788693	4.5097463	18600.035	0.23868793	6.5118272
6.4	926.99636	-41.991814	3.7145342	16007.58	0.33661638	7.7354353
6.5	814.8475	-41.536956	3.2651465	21722.492	0.39492792	8.8711351
6.6	897.617	-41.87179	3.5968092	18156.635	0.34646389	9.2785932
6.7	893.3989	-41.854428	3.579907	16637.475	0.33854805	9.2361819
6.8	875.9286	-41.779565	3.5099024	25174.703	0.38185386	9.6878233
6.9	866.77475	-41.747434	3.4732223	22050.413	0.27492365	10.444128
7.0	1056.7617	-42.509788	4.2345123	15472.39	0.19539022	11.514702
7.1	987.76818	-42.230831	3.9580508	19343.121	0.21904801	12.843133
7.2	801.37016	-41.480547	3.2111419	26024.174	0.2472753	13.737294
7.3	734.08855	-41.211715	2.9415402	18174.103	0.2585101	14.940142
7.4	961.4134	-42.125852	3.8524455	16291.742	0.24369191	15.764026
7.5	972.66506	-42.168888	3.8975316	19969.781	0.36006102	16.162011
7.6	787.30084	-41.42558	3.1547652	21458.38	0.46895368	16.078295
7.7	690.89341	-41.036773	2.7684544	18459.444	0.57567348	16.163802
7.8	1173.5493	-42.980187	4.7024876	23485.896	0.53720299	16.266424
7.9	961.00335	-42.121999	3.8508024	27433.286	0.54190337	16.553743
8.0	1012.6248	-42.33045	4.0576528	19677.499	0.50804991	17.074333
8.1	859.86916	-41.714279	3.4455512	23248.203	0.50624937	17.521467
8.2	917.12122	-41.94496	3.6749639	19367.302	0.42492938	18.276493
8.3	971.9683	-42.170454	3.8947397	22881.094	0.42458925	19.230822
8.4	748.15587	-41.270069	2.9979088	21329.523	0.49909177	20.1652
8.5	894.452	-41.858947	3.5841269	22836.048	0.45646355	20.061556
8.6	1106.6805	-42.712057	4.4345401	22151.104	0.39163905	20.046948
8.7	725.509	-41.175377	2.9071614	22624.265	0.48143552	19.698315
8.8	722.06671	-41.158094	2.8933679	28105.608	0.41825319	19.571019
8.9	1107.4291	-42.71541	4.4375397	22745.575	0.44463331	20.791399
9.0	836.73006	-41.627687	3.3528313	24714.532	0.50919898	22.171368
9.1	895.33932	-41.865195	3.5876824	21347.539	0.46519381	23.000608
9.2	797.68176	-41.470359	3.1963623	19436.847	0.46173757	23.547911
9.3	868.30124	-41.750496	3.4793391	21370.601	0.37560686	23.487524
9.4	1058.2201	-42.515639	4.2403562	21741.015	0.31523992	22.825834
9.5	729.59677	-41.190158	2.9235413	20766.794	0.45309411	22.943124
9.6	766.30616	-41.340162	3.0706382	27439.416	0.60391743	24.101204
9.7	921.5142	-41.963868	3.6925668	22334.498	0.58440168	25.349137
9.8	932.6891	-42.008735	3.7373454	20497.635	0.43839899	26.539387
9.9	857.92463	-41.708781	3.4377593	19332.819	0.37592045	27.389459
10.0	941.69922	-42.049759	3.7734495	19599.506	0.41267048	27.783709
10.1	846.40603	-41.664682	3.3916035	21006.308	0.42040466	27.755506
10.2	836.53602	-41.625282	3.3520538	19923.051	0.43853353	26.796674
10.3	928.40473	-41.995277	3.7201776	22644.273	0.43160691	25.786362
10.4	776.52243	-41.383247	3.1115755	23774.365	0.53607914	25.142627
10.5	1038.9784	-42.439411	4.1632536	20626.624	0.60265102	25.716146
10.6	878.60309	-41.793369	3.5206192	18309.01	0.62258331	27.064082
10.7	715.01599	-41.130565	2.8651152	22230.251	0.62507388	28.399755
10.8	922.42882	-41.966282	3.6962318	21268.042	0.65107655	29.438509
10.9	757.24692	-41.30789	3.0343372	21975.56	0.51791554	30.16699
11.0	1004.5139	-42.301204	4.0251521	19654.871	0.37669682	29.836311
