# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
5.1	836.08457	-42.679187	3.3502448	19084.751	0.13065175	0.15419251
5.2	729.75013	-42.253087	2.9241558	16333.988	0.28087533	0.5003805
5.3	580.37747	-41.654546	2.32561	21140.144	0.23749302	0.83917376
5.4	861.2924	-42.780211	3.4512542	19675.82	0.12494663	1.0075176
5.5	670.93643	-42.01742	2.6884855	20147.014	0.14277259	1.113623
5.6	837.12803	-42.683372	3.354426	19752.246	0.14409167	1.2262558
5.7	812.50033	-42.584681	3.2557412	21945.937	0.18696588	1.6177058
5.8	678.94562	-42.04954	2.7205789	22926.534	0.22514295	2.1647531
5.9	866.70786	-42.801895	3.4729543	20247.482	0.25879909	2.6534164
6.0	870.70233	-42.817897	3.4889604	19168.95	0.29050745	3.3011165
6.1	743.07708	-42.306516	2.9775578	19637.886	0.26528304	4.0205802
6.2	872.82992	-42.826435	3.4974858	20579.688	0.21903113	4.3679522
6.3	559.00096	-41.568873	2.2399529	22162.555	0.25801589	4.5867803
6.4	755.70363	-42.357071	3.0281532	22168.562	0.25875913	4.4941111
6.5	789.03051	-42.490642	3.1616962	21236.728	0.35791787	4.1909565
6.6	676.28887	-42.038925	2.7099331	22153.06	0.36686599	4.425763
6.7	802.98551	-42.546563	3.2176147	18717.89	0.27169501	4.7404161
6.8	880.83326	-42.858491	3.5295557	17618.332	0.28435441	5.1321535
6.9	804.37533	-42.552161	3.2231838	19114.192	0.32763188	5.7579835
7.0	712.08443	-42.182348	2.8533682	20521.921	0.24076796	6.2153837
7.1	755.90932	-42.35794	3.0289774	20264.412	0.23276579	5.9852046
7.2	919.58968	-43.013833	3.6848552	17615.628	0.22380366	5.9047532
7.3	693.47803	-42.107756	2.7788112	19479.396	0.29151966	5.662504
7.4	710.31062	-42.175215	2.8462605	22096.251	0.2600305	5.4038507
7.5	793.13428	-42.507061	3.1781402	18645.161	0.17462929	5.4169461
7.6	704.66851	-42.152584	2.8236522	23215.899	0.19875705	5.623968
7.7	779.45407	-42.452258	3.1233227	20188.208	0.23946077	5.7914147
7.8	770.49953	-42.416378	3.0874413	20986.131	0.26864079	6.466723
7.9	754.06987	-42.350596	3.0216066	19147.629	0.31937436	7.6112453
8.0	690.30161	-42.095013	2.7660831	19935.16	0.28121081	8.4589782
8.1	793.57866	-42.508875	3.1799209	18145.799	0.22998811	8.6788182
8.2	716.83168	-42.20137	2.8723908	18900.546	0.26516353	8.559112
8.3	651.81759	-41.940871	2.6118751	20362.107	0.26318237	8.5079692
8.4	737.27113	-42.283255	2.954293	21436.759	0.23459247	8.7860257
8.5	762.47874	-42.384273	3.0553015	13719.743	0.22261828	9.2759795
8.6	629.73717	-41.852365	2.5233975	19906.037	0.27459198	9.936737
8.7	740.79031	-42.29737	2.9683946	20130.502	0.26336013	10.628011
8.8	643.76828	-41.90857	2.579621	14625.665	0.27981253	11.135046
8.9	709.8972	-42.173558	2.8446039	16911.055	0.29480438	11.484594
9.0	777.35958	-42.443881	3.11493	19797.309	0.30906839	11.454192
9.1	689.5677	-42.092064	2.7631422	16647.948	0.35035368	11.319677
9.2	648.37197	-41.927039	2.5980683	19180.366	0.43455575	11.335536
9.3	746.84807	-42.321637	2.9926684	17891.267	0.43373615	11.60953
9.4	774.58672	-42.432779	3.103819	17329.065	0.3858442	12.158232
9.5	689.12281	-42.090318	2.7613596	18406.054	0.37652382	12.753931
9.6	822.13645	-42.623294	3.2943538	15428.549	0.37481088	13.01181
9.7	834.60653	-42.673238	3.3443222	15649.54	0.37448957	13.521376
9.8	723.76559	-42.229129	2.9001754	18548.323	0.430059	14.27109
9.9	779.47293	-42.452322	3.1233983	16537.616	0.42560246	14.841687
10.0	750.65413	-42.336879	3.0079195	17380.799	0.35629651	15.545231
10.1	731.88271	-42.261641	2.9327012	19045.406	0.30772918	16.297897
10.2	709.50602	-42.17198	2.8430364	18913.794	0.27416562	16.407732
10.3	717.1958	-42.202787	2.8738498	14890.518	0.16204611	16.453974
10.4	716.45445	-42.199834	2.8708792	18259.363	0.21417013	16.174633
10.5	866.12353	-42.799563	3.4706128	16565.132	0.3975803	15.959083
10.6	833.41645	-42.668494	3.3395535	20465.378	0.47541893	16.063901
10.7	712.61628	-42.184418	2.8554994	19231.843	0.46856404	15.90145
10.8	656.48594	-41.959491	2.6305815	19654.571	0.40467846	15.877699
10.9	754.63684	-42.352843	3.0238785	18862.2	0.32866757	15.55027
11.0	722.10719	-42.222493	2.8935301	19802.691	0.3103775	15.019496
