# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
5.1	816.03409	-1139.4104	91.029831	20088.935	0.1240276	0.17301147
5.2	806.17831	-1138.3114	89.930404	20453.604	0.29273379	0.58316003
5.3	799.66201	-1137.5849	89.203501	19965.926	0.35606413	1.0797044
5.4	783.97345	-1135.835	87.453418	19985.955	0.40626237	1.569244
5.5	799.39723	-1137.5555	89.173964	20290.951	0.43810627	2.0201692
5.6	780.25247	-1135.4189	87.038337	20212.24	0.44664065	2.4448111
5.7	764.38111	-1133.6478	85.267864	20436.531	0.45902791	2.7902218
5.8	838.27399	-1141.8926	93.510726	19966.825	0.44991267	3.1054709
5.9	790.20208	-1136.5286	88.148231	20373.315	0.46468932	3.4280403
6.0	790.08187	-1136.5159	88.134822	20711.64	0.4919642	3.7417759
6.1	802.72006	-1137.9256	89.544631	20762.518	0.51046914	4.0747329
6.2	801.96133	-1137.8409	89.459993	20063.98	0.50734027	4.4412327
6.3	800.11471	-1137.6348	89.254	20098.764	0.51650241	4.8401909
6.4	785.52593	-1136.0077	87.6266	20688.383	0.52666077	5.2632546
6.5	782.05473	-1135.6202	87.239382	20116.156	0.52930017	5.6001259
6.6	788.84274	-1136.3777	87.996595	20215.435	0.52930407	5.8279281
6.7	797.08341	-1137.2961	88.915854	20134.863	0.51989714	6.0727024
6.8	776.43644	-1134.992	86.612653	20402.835	0.50619269	6.3728809
6.9	806.06464	-1138.2988	89.917723	20323.763	0.50396907	6.6792913
7.0	794.05754	-1136.9592	88.578314	20293.522	0.49812503	7.0014069
7.1	807.00402	-1138.4034	90.022513	20154.23	0.51360842	7.3382775
7.2	776.92584	-1135.0476	86.667246	20252.806	0.53755934	7.6494989
7.3	792.39663	-1136.7744	88.393037	20178.219	0.55877659	7.9119926
7.4	801.98283	-1137.8435	89.462391	20034.786	0.57315645	8.1785237
7.5	797.09989	-1137.299	88.917692	19748.149	0.57263922	8.4910088
7.6	776.99601	-1135.0559	86.675075	20047.839	0.57229487	8.7818661
7.7	779.53876	-1135.3392	86.958722	20029.823	0.56448677	9.0638133
7.8	784.45825	-1135.888	87.507499	19825.632	0.55334395	9.3674286
7.9	801.35857	-1137.774	89.392755	20826.885	0.56084666	9.6795755
8.0	798.51333	-1137.456	89.075364	20441.754	0.56410538	9.9823603
8.1	797.35672	-1137.3281	88.946343	20353.922	0.54167484	10.24939
8.2	791.74784	-1136.702	88.320663	19979.369	0.54480555	10.462826
8.3	794.82656	-1137.0452	88.664099	19923.445	0.54349786	10.759317
8.4	778.11552	-1135.1808	86.799958	20823.437	0.52256983	11.137988
8.5	799.48274	-1137.5637	89.183503	20762.247	0.49871274	11.487035
8.6	831.19548	-1141.1019	92.721107	20054.628	0.47604309	11.830526
8.7	797.25322	-1137.3156	88.934796	20115.012	0.46564234	12.179699
8.8	790.1268	-1136.521	88.139834	20690.63	0.46586015	12.401921
8.9	790.6804	-1136.5824	88.201589	20206.023	0.46455898	12.653272
9.0	836.22348	-1141.6647	93.281988	19596.85	0.45667944	12.872512
9.1	782.28208	-1135.646	87.264743	20246.681	0.47142951	13.05866
9.2	786.50852	-1136.1164	87.736209	19998.047	0.50476157	13.333318
9.3	832.86325	-1141.2887	92.907149	19740.797	0.5161196	13.624189
9.4	793.06168	-1136.8481	88.467224	20268.249	0.52926787	13.884322
9.5	754.61314	-1132.558	84.178232	20475.176	0.53852799	14.304718
9.6	819.92327	-1139.8448	91.463675	18728.093	0.5222807	14.740033
9.7	778.27658	-1135.1982	86.817924	20172.238	0.53712946	15.118793
9.8	764.02424	-1133.6082	85.228053	20588.658	0.55335242	15.385307
9.9	811.96881	-1138.9578	90.576342	19195.084	0.54827761	15.509147
10.0	777.23574	-1135.0817	86.701817	20065.654	0.55976191	15.693536
10.1	824.87962	-1140.3978	92.016563	20205.514	0.57428203	15.976986
10.2	810.18835	-1138.7592	90.377729	19896.799	0.59386294	16.246249
10.3	769.9676	-1134.2715	85.891045	19830.219	0.61031858	16.484547
10.4	793.69371	-1136.9189	88.537728	20310.89	0.60890819	16.634001
10.5	815.76357	-1139.3812	90.999654	19758.952	0.58465606	16.74163
10.6	812.4623	-1139.0128	90.631392	19786.452	0.5668864	16.980078
10.7	785.04772	-1135.9539	87.573255	20019.662	0.56850406	17.314697
10.8	773.00711	-1134.6105	86.230107	20418.683	0.54169635	17.671438
10.9	805.38774	-1138.2231	89.842214	19510.588	0.51990256	17.885134
11.0	797.6316	-1137.3584	88.977005	20031.868	0.53281521	18.194003
