# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
7.04	578.26282	-43.049562	2.3171364	17828.31	0.39615667	3.120262
7.12	568.33464	-43.008039	2.2773536	15488.635	0.2852629	3.1011512
7.2	547.83841	-42.897361	2.1952238	15028.126	0.21831866	3.1564627
7.28	601.08861	-43.091225	2.4086008	15018.974	0.19446356	3.2954345
7.36	562.76883	-42.992326	2.255051	14176.151	0.16398858	3.5101129
7.44	446.60801	-42.505754	1.7895871	16520.851	0.12564609	3.6305733
7.52	544.10925	-42.888503	2.1802809	14230.028	0.099401198	3.5158485
7.6	570.12181	-42.989525	2.2845149	14855.8	0.14423116	3.4345708
7.68	581.62798	-43.049171	2.3306208	16046.807	0.22913791	3.4143185
7.76	575.43878	-43.029909	2.3058203	16061.84	0.29033888	3.4898741
7.84	489.34299	-42.635015	1.9608289	15583.172	0.30942446	3.5289347
7.92	641.70379	-43.309546	2.5713485	14141.037	0.32690308	3.57756
8.0	548.78908	-42.889711	2.1990332	16036.364	0.38456773	3.6362884
8.08	594.09013	-43.107768	2.3805574	13422.613	0.39118122	3.642803
8.16	510.49162	-42.720838	2.0455728	15821.497	0.41050293	3.6710393
8.24	414.81662	-42.20031	1.6621969	17235.239	0.37284421	3.8514633
8.32	649.4259	-43.33146	2.6022915	12714.784	0.24290907	4.025112
8.4	576.06839	-42.993166	2.3083432	14907.037	0.20437328	4.2083537
8.48	492.22136	-42.648796	1.9723627	15312.662	0.18251044	4.3391635
8.56	550.83147	-42.935287	2.2072172	16160.505	0.17021527	4.402442
8.64	607.34448	-43.09706	2.4336685	16725.335	0.20571791	4.5001595
8.72	537.88339	-42.749635	2.1553334	17366.257	0.26740767	4.6590832
8.8	620.25321	-43.161684	2.4853946	14514.113	0.27900288	4.7966556
8.88	573.01662	-42.840789	2.2961146	15569.549	0.31389215	4.9520314
8.96	617.85651	-43.070843	2.4757909	15037.466	0.3988287	5.1204538
9.04	500.84016	-42.587582	2.0068988	18382.073	0.45664445	5.2939406
9.12	590.82059	-42.962928	2.3674562	19638.549	0.42115421	5.4611916
9.2	584.33468	-42.934599	2.3414667	16423.594	0.37145835	5.627308
9.28	545.02289	-42.732743	2.1839419	16982.728	0.36123938	5.8410371
9.36	669.99691	-43.298214	2.6847208	16717.448	0.33147687	5.9949895
9.44	577.9747	-42.879593	2.3159819	17331.174	0.36846409	6.163707
9.52	537.40197	-42.744307	2.1534043	18063.857	0.43207875	6.537838
9.6	523.37943	-42.673326	2.0972151	19741.308	0.43072628	7.0489801
9.68	638.51018	-43.181888	2.5585515	16011.455	0.35563407	7.1564622
9.76	498.75516	-42.513841	1.9985441	16490.756	0.35097086	7.0269337
9.84	678.25481	-43.322715	2.7178108	17051.545	0.33048779	6.9060829
9.92	593.62529	-42.934827	2.3786948	18611.374	0.35524682	6.9056655
10.0	673.50526	-43.291635	2.698779	18104.44	0.32209234	7.2330969
10.08	667.63992	-43.299583	2.6752762	16984.899	0.30108155	7.6021908
10.16	518.31138	-42.608168	2.0769071	20994.923	0.30485481	7.8073237
10.24	703.10603	-43.433551	2.8173912	20535.215	0.33567754	7.8858651
10.32	512.46653	-42.570758	2.0534864	21720.802	0.44875275	8.0395774
10.4	545.16185	-42.7395	2.1844987	23411.53	0.47157099	8.3558042
10.48	673.55304	-43.323474	2.6989705	20988.351	0.37607845	8.9749349
10.56	596.67034	-42.970142	2.3908965	18170.961	0.32973309	9.6568094
10.64	575.38196	-42.895139	2.3055926	17341.712	0.32203463	9.9983711
10.72	573.87906	-42.87547	2.2995704	16168.647	0.36728503	10.054406
10.8	547.98369	-42.715564	2.195806	17239.462	0.40270505	10.139502
10.88	667.28329	-43.32357	2.6738472	15947.77	0.40489978	10.401826
