# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
5.049	779.07698	-41.837242	3.1218117	21257.015	0.039522364	0.040003356
5.148	827.39409	-42.026531	3.3154215	20089.089	0.22450507	0.31045637
5.247	889.38881	-42.276512	3.5638383	23384.848	0.26100304	0.82686972
5.346	1034.8783	-42.866041	4.1468241	23446.349	0.2633945	1.4265298
5.445	834.96109	-42.059405	3.3457429	21531.05	0.31210636	1.8524571
5.544	741.95886	-41.685269	2.973077	20156.892	0.27361368	2.0993669
5.643	768.79801	-41.794739	3.0806232	19630.229	0.31558476	2.0737016
5.742	947.92927	-42.51541	3.7984137	21506.571	0.27288766	2.1628694
5.841	768.81251	-41.793873	3.0806813	20936.315	0.26620966	2.6020049
5.94	842.81525	-42.092686	3.3772151	18041.619	0.24474104	2.9787083
6.039	900.65919	-42.323111	3.6089994	18741.07	0.25124599	3.3017816
6.138	843.95419	-42.101648	3.3817789	22944.846	0.30413146	3.7948166
6.237	794.51804	-41.899219	3.183685	19450.033	0.30768428	3.9721381
6.336	919.57271	-42.399729	3.6847871	20650.451	0.2460285	4.063407
6.435	927.0338	-42.425471	3.7146842	18145.455	0.23529799	4.4552692
6.534	974.88733	-42.619203	3.9064364	17923.382	0.28096463	5.2029495
6.633	819.06198	-41.996266	3.2820342	21846.979	0.33938722	5.9187982
6.732	840.90554	-42.084728	3.3695627	22386.876	0.37065257	6.3002523
6.831	866.01862	-42.185035	3.4701925	22791.651	0.40476887	6.577028
6.93	946.32944	-42.508311	3.7920031	17671.094	0.2713348	6.7778834
7.029	1051.6656	-42.932438	4.214092	18434.467	0.19237912	7.0365207
7.128	892.20018	-42.292919	3.5751037	24666.451	0.27816984	7.6825508
7.227	888.13432	-42.273295	3.5588115	18484.05	0.26003589	8.0124063
7.326	772.30533	-41.807515	3.0946773	19165.156	0.26034793	8.7670681
7.425	899.21702	-42.315728	3.6032206	21387.334	0.29922597	9.9872981
7.524	861.72436	-42.166536	3.4529851	20116.732	0.34388066	11.155988
7.623	665.65157	-41.377938	2.6673088	21461.825	0.44130617	11.499865
7.722	823.59096	-42.014487	3.3001821	25780.273	0.45702534	11.229763
7.821	929.08438	-42.440188	3.722901	23483.86	0.41865837	10.742043
7.92	890.9095	-42.282166	3.5699318	20005.582	0.341451	10.977037
8.019	891.8855	-42.284762	3.5738427	15964.117	0.26150575	11.765183
8.118	794.4665	-41.899232	3.1834785	17206.83	0.32632942	12.486547
8.217	729.92991	-41.640418	2.9248762	19385.269	0.37751899	13.111355
8.316	913.38809	-42.374754	3.660005	17977.358	0.33934598	13.451508
8.415	912.51048	-42.371164	3.6564883	23751.624	0.29741074	14.139957
8.514	898.815	-42.317857	3.6016097	24641.115	0.31599416	14.736843
8.613	775.67731	-41.818799	3.108189	25613.009	0.37414842	15.039053
8.712	850.47619	-42.12515	3.4079129	22132.581	0.30782471	15.091844
8.811	904.99311	-42.345469	3.6263658	20652.101	0.29404886	15.002677
8.91	859.45427	-42.158733	3.4438887	22839.077	0.36364738	15.003366
9.009	1021.8892	-42.811688	4.094776	22948.491	0.3649833	15.669581
9.108	702.89431	-41.528176	2.8165429	24517.332	0.34817376	16.822512
9.207	960.08565	-42.566373	3.8471251	16047.764	0.27166534	16.853131
9.306	891.07663	-42.286003	3.5706015	22557.777	0.31730078	16.698706
9.405	955.52356	-42.545726	3.8288445	21752.273	0.40677524	16.373736
9.504	835.16688	-42.060951	3.3465676	21249.799	0.44284078	15.74646
9.603	915.33723	-42.38405	3.6678153	22699.814	0.3884556	15.269628
9.702	765.1071	-41.778852	3.0658335	22000.341	0.40697407	15.3364
9.801	836.20797	-42.063143	3.3507393	18231.753	0.38714634	15.89574
9.9	1029.9468	-42.844449	4.1270631	20960.551	0.37065494	16.308599
9.999	800.74916	-41.927128	3.2086535	21458.598	0.44683899	16.817842
10.098	838.71204	-42.074108	3.3607732	18341.935	0.40787432	17.564677
10.197	669.49821	-41.390717	2.6827225	22496.72	0.36213	18.210024
10.296	812.89628	-41.968246	3.2573278	19910.772	0.40200889	18.555672
10.395	915.40284	-42.385018	3.6680782	21702.537	0.34565394	18.365542
10.494	906.35188	-42.346268	3.6318104	22073.509	0.32422989	17.792237
10.593	858.01729	-42.150901	3.4381306	16949.95	0.33604876	17.934191
10.692	869.08586	-42.194325	3.4824831	20376.738	0.22702803	18.902525
10.791	835.48079	-42.064721	3.3478254	21616.743	0.29363036	19.698773
10.89	732.12678	-41.646409	2.9336792	23378.839	0.37299401	19.889081
