# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
5.1	287.54431	-1903.6595	50.957354	13312.272	0.04531508	0.062903758
5.2	286.51304	-1903.4765	50.774597	13362.647	0.10242256	0.2015794
5.3	295.2466	-1905.0247	52.322321	13536.266	0.12068977	0.34721706
5.4	294.92754	-1904.9682	52.265779	13129.53	0.1328566	0.48021997
5.5	288.54285	-1903.8368	51.13431	13675.433	0.13974954	0.57668229
5.6	297.52632	-1905.4289	52.726323	13942.812	0.14041374	0.63499667
5.7	289.54618	-1904.0143	51.312118	13731.579	0.15006294	0.68541119
5.8	291.82214	-1904.4176	51.715454	13641.035	0.15439451	0.74221579
5.9	296.58371	-1905.2613	52.559277	13982.965	0.14639778	0.80515306
6.0	307.85563	-1907.2596	54.556839	14049.282	0.14107811	0.87477291
6.1	286.33718	-1903.4455	50.743432	13761.583	0.15196264	0.94898026
6.2	293.8902	-1904.7845	52.081946	13626.416	0.16400831	1.0132801
6.3	300.48259	-1905.9528	53.25022	13992.107	0.17006703	1.0614621
6.4	302.62884	-1906.3332	53.63057	14019.31	0.17418946	1.0878753
6.5	294.75691	-1904.9379	52.235539	13828.659	0.18170657	1.1104622
6.6	296.61569	-1905.2676	52.564946	13902.447	0.18202084	1.1482182
6.7	298.17069	-1905.5431	52.840516	14033.506	0.17725559	1.1948106
6.8	304.6682	-1906.695	53.991975	14057.587	0.16944092	1.2235265
6.9	303.19121	-1906.4331	53.730231	14271.295	0.16218453	1.2454083
7.0	309.15848	-1907.4908	54.787723	14062.67	0.15535381	1.276944
7.1	306.37824	-1906.9983	54.295022	14108.509	0.15725959	1.3292875
7.2	299.81326	-1905.8346	53.131604	14460.359	0.16972832	1.3818581
7.3	302.58002	-1906.3247	53.621917	14052.403	0.17919005	1.4304647
7.4	304.54234	-1906.6727	53.969672	14212.68	0.17971052	1.4829292
7.5	308.2091	-1907.3224	54.619479	14293.569	0.18008255	1.5357538
7.6	303.94535	-1906.5666	53.863876	14226.47	0.18641186	1.5826606
7.7	298.64506	-1905.6271	52.924581	14318.94	0.1899913	1.629982
7.8	312.48071	-1908.0794	55.376475	14208.998	0.18476024	1.6866572
7.9	303.40614	-1906.4711	53.768319	14082.364	0.18790169	1.7342874
8.0	310.2266	-1907.6804	54.977011	14046.472	0.1903886	1.7671715
8.1	303.62324	-1906.5097	53.806793	14304.801	0.19214155	1.7944664
8.2	311.14161	-1907.8423	55.139166	14521.911	0.1988121	1.8366666
8.3	303.10016	-1906.4168	53.714095	14679.119	0.20524958	1.8742235
8.4	312.36379	-1908.0592	55.355754	14156.57	0.20602182	1.8968774
8.5	311.20525	-1907.8538	55.150443	14356.102	0.20693302	1.9310517
8.6	308.55566	-1907.384	54.680895	14309.27	0.21036373	1.9835294
8.7	306.08645	-1906.9465	54.243312	13921.986	0.21759053	2.0407882
8.8	307.55519	-1907.2066	54.503596	13944.842	0.22752593	2.0962751
8.9	312.16982	-1908.0245	55.32138	14367.425	0.23245564	2.1477221
9.0	313.25916	-1908.2174	55.514428	14408.824	0.23275188	2.1837826
9.1	304.0493	-1906.5851	53.882297	14100.755	0.22947938	2.207766
9.2	314.31674	-1908.4053	55.701848	14165.162	0.22959134	2.2143408
9.3	311.91293	-1907.9792	55.275856	14619.928	0.23534212	2.2197548
9.4	311.99774	-1907.9939	55.290884	14350.355	0.23569093	2.2554503
9.5	315.55929	-1908.6251	55.922048	14428.024	0.23428026	2.3117483
9.6	305.7249	-1906.8821	54.179239	14700.351	0.23723208	2.3588513
9.7	312.9974	-1908.1715	55.46804	14396.809	0.23641628	2.406381
9.8	310.38651	-1907.7087	55.00535	14432.852	0.23247409	2.452786
9.9	318.45761	-1909.139	56.435675	14625.832	0.22261561	2.4815249
10.0	321.42791	-1909.6656	56.962058	14581.568	0.21760382	2.506802
10.1	317.20505	-1908.9173	56.213703	14163.321	0.21135095	2.5481352
10.2	310.92369	-1907.8038	55.100547	14111.572	0.21117668	2.5811079
10.3	313.88056	-1908.3276	55.62455	14666.529	0.2232389	2.6065776
10.4	323.76982	-1910.0807	57.377083	14103.621	0.23432979	2.6517207
10.5	309.21171	-1907.5007	54.797157	14514.514	0.24443986	2.7172978
10.6	326.10853	-1910.4955	57.791538	14493.218	0.24814165	2.7909301
10.7	313.74914	-1908.3049	55.601261	14674.3	0.25788438	2.8405152
10.8	325.97594	-1910.4716	57.76804	14617.271	0.2638119	2.8579197
10.9	320.76725	-1909.548	56.84498	14475.391	0.26344838	2.8645943
11.0	327.85017	-1910.8039	58.100184	14545.866	0.25770276	2.886881
