# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
5.1	303.31041	-354.98061	9.9975167	13637.618	0.046283171	0.06517415
5.2	295.87061	-354.73527	9.7522909	13362.718	0.10357159	0.21316118
5.3	306.67326	-355.09138	10.108361	13227.402	0.12559203	0.36886672
5.4	325.07952	-355.69832	10.715056	13411.986	0.14817306	0.52518513
5.5	298.77195	-354.83095	9.8479228	13396.274	0.15863763	0.65048542
5.6	301.04047	-354.90571	9.9226964	13402.621	0.1572745	0.73253162
5.7	312.08503	-355.27003	10.28674	13901.129	0.1597332	0.79632472
5.8	324.62214	-355.6833	10.69998	13712.448	0.15053788	0.84109811
5.9	291.02925	-354.57571	9.5927131	14605.911	0.15450203	0.87359157
6.0	300.90504	-354.90129	9.9182323	13959.019	0.16578193	0.89932065
6.1	309.28366	-355.17747	10.194403	13454.765	0.16486287	0.9499313
6.2	317.61427	-355.452	10.468991	13475.265	0.16097559	0.99824233
6.3	307.52473	-355.11928	10.136426	13997.015	0.15824847	1.0578472
6.4	310.91495	-355.23136	10.248172	13649.626	0.15463731	1.1525766
6.5	299.71094	-354.86196	9.8788732	13054.439	0.158352	1.2737495
6.6	302.77524	-354.96303	9.9798769	13820.47	0.15316618	1.3731721
6.7	297.07108	-354.77498	9.7918599	14048.705	0.16087223	1.395591
6.8	319.98785	-355.5305	10.547227	13844.16	0.1606147	1.397051
6.9	287.44445	-354.45757	9.4745533	14375.197	0.15590586	1.4252239
7.0	292.45912	-354.62281	9.6398437	14170.282	0.15610845	1.4652901
7.1	328.98652	-355.82705	10.843836	13446.031	0.16088849	1.5288145
7.2	315.28549	-355.37536	10.392231	13626.291	0.16117541	1.5910493
7.3	306.85436	-355.09734	10.11433	14391.241	0.15397571	1.6124715
7.4	328.25747	-355.8029	10.819805	13310.981	0.15709583	1.6132551
7.5	297.8918	-354.80182	9.8189119	13679.564	0.16581827	1.6381625
7.6	316.93544	-355.4298	10.446616	13872.3	0.15748291	1.6531735
7.7	318.92843	-355.49536	10.512307	13376.076	0.14400798	1.6694593
7.8	323.45894	-355.64499	10.661639	13483.323	0.13792579	1.7251505
7.9	319.96204	-355.52965	10.546377	14037.011	0.15208721	1.7859232
8.0	306.87339	-355.09816	10.114957	14914.208	0.15898293	1.8521854
8.1	316.57595	-355.41817	10.434766	14203.15	0.16190346	1.941561
8.2	333.06777	-355.96174	10.978359	13391.739	0.17027345	2.0119699
8.3	319.57474	-355.51686	10.533611	14347.221	0.17315425	2.0609946
8.4	297.68387	-354.79516	9.8120582	15056.574	0.17846962	2.0983909
8.5	336.56042	-356.07691	11.093482	14831.719	0.1758845	2.1198535
8.6	323.47109	-355.64534	10.662039	14859.477	0.18151581	2.1355909
8.7	291.01406	-354.57521	9.5922126	15294.741	0.18917373	2.1430488
8.8	318.61896	-355.48539	10.502107	14573.973	0.1887546	2.156205
8.9	317.72054	-355.45573	10.472494	13880.247	0.18714681	2.1775751
9.0	303.60081	-354.99011	10.007089	13627.717	0.19365994	2.2142193
9.1	308.26116	-355.1438	10.1607	13987.994	0.21164103	2.2656728
9.2	307.52766	-355.11973	10.136523	14105.537	0.21569908	2.3273215
9.3	324.32337	-355.67328	10.690132	14331.737	0.21793651	2.3224556
9.4	314.04928	-355.3345	10.351484	14892.932	0.23419881	2.2861987
9.5	315.6631	-355.38796	10.404678	14487.698	0.24328813	2.2982742
9.6	295.65761	-354.72839	9.74527	15184.815	0.23656137	2.351961
9.7	319.09516	-355.50099	10.517803	14439.519	0.22937101	2.3845921
9.8	324.93595	-355.69358	10.710323	13462.527	0.22667909	2.4405728
9.9	302.97067	-354.96952	9.9863185	14249.966	0.22561727	2.5580405
10.0	315.77897	-355.39163	10.408497	14016.572	0.22217332	2.6168455
10.1	315.15495	-355.37119	10.387929	14243.411	0.225743	2.6168634
10.2	319.87313	-355.52665	10.543446	14079.683	0.22242339	2.6025477
10.3	317.83281	-355.45935	10.476194	13489.376	0.21686948	2.5589033
10.4	304.79807	-355.02965	10.046552	13084.904	0.21788579	2.537184
10.5	321.98159	-355.59638	10.612944	13906.973	0.21086964	2.6128936
10.6	307.72878	-355.12634	10.143152	14299.841	0.20071677	2.7121744
10.7	321.81376	-355.59049	10.607412	13990.72	0.19764534	2.7340632
10.8	316.63131	-355.41963	10.436591	13918.397	0.21586687	2.7612682
10.9	303.74998	-354.99523	10.012005	14657.178	0.22846082	2.7860362
11.0	304.97292	-355.03548	10.052315	13971.397	0.2120059	2.800306
