# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
5.1	294.60564	-4042.8637	111.00544	13301.408	0.046665899	0.063216167
5.2	292.89869	-4042.2199	110.36227	13234.431	0.10466703	0.20643681
5.3	294.32255	-4042.7562	110.89877	13275.247	0.11790778	0.3637461
5.4	297.00849	-4043.7694	111.91081	13495.19	0.13137386	0.49565172
5.5	295.49283	-4043.198	111.33973	13641.064	0.1450199	0.58412256
5.6	293.85321	-4042.5796	110.72193	13487.094	0.14997634	0.63936671
5.7	300.42769	-4045.0577	113.19915	13567.239	0.15656107	0.68139898
5.8	296.97202	-4043.7554	111.89708	13803.603	0.1614092	0.72375099
5.9	296.30859	-4043.5058	111.6471	13547.587	0.16070372	0.77452473
6.0	299.65782	-4044.7682	112.90907	13671.886	0.16419208	0.83164249
6.1	294.1586	-4042.6956	110.837	13847.467	0.17220142	0.89436461
6.2	304.05667	-4046.426	114.56652	13697.587	0.17918285	0.9642646
6.3	296.14586	-4043.4445	111.58578	13950.093	0.18730482	1.0389653
6.4	310.83413	-4048.9801	117.12022	13761.242	0.18797772	1.1116109
6.5	300.30855	-4045.0131	113.15426	13887.595	0.19270446	1.1772628
6.6	307.73722	-4047.8129	115.95333	13878.35	0.19952909	1.2384817
6.7	301.73648	-4045.5516	113.69229	14029.885	0.21112284	1.2954081
6.8	297.42482	-4043.9264	112.06768	14008.479	0.21971138	1.3356708
6.9	308.11108	-4047.9537	116.0942	14109.671	0.21758013	1.3706088
7.0	309.17757	-4048.3555	116.49604	14193.724	0.21374735	1.4145628
7.1	306.05054	-4047.177	115.3178	13991.114	0.20880597	1.4525479
7.2	307.59718	-4047.7598	115.90056	13988.931	0.20872023	1.4640368
7.3	315.44514	-4050.7176	118.85762	13947.793	0.21530843	1.4734769
7.4	305.51952	-4046.9768	115.11772	14099.686	0.22556332	1.5030738
7.5	305.25661	-4046.8779	115.01865	14275.862	0.22763835	1.547712
7.6	308.56326	-4048.1242	116.26458	14178.297	0.22680039	1.5947459
7.7	310.80804	-4048.9702	117.11039	14119.385	0.22448995	1.6431555
7.8	309.14571	-4048.3435	116.48404	14284.251	0.22242253	1.6969163
7.9	310.36051	-4048.8015	116.94177	14279.778	0.22817428	1.7431084
8.0	313.52875	-4049.9956	118.13554	14135.37	0.23465383	1.7824208
8.1	312.06512	-4049.444	117.58405	14316.689	0.23773187	1.8253955
8.2	308.78784	-4048.2086	116.3492	14483.429	0.24067672	1.8680575
8.3	313.19434	-4049.8694	118.00954	14422.032	0.24331461	1.9002675
8.4	315.30536	-4050.6651	118.80495	14330.072	0.24194952	1.9272222
8.5	314.91349	-4050.5169	118.6573	14310.046	0.24428885	1.9633315
8.6	312.03959	-4049.4341	117.57443	14198.056	0.24766629	2.0074905
8.7	315.44417	-4050.7171	118.85726	14207.29	0.25227195	2.0457051
8.8	313.39607	-4049.9451	118.08555	14397.547	0.25647932	2.0932946
8.9	317.07243	-4051.3309	119.47078	14384.47	0.26034397	2.1552415
9.0	317.44628	-4051.472	119.61164	14677.0	0.26501621	2.2183659
9.1	313.11358	-4049.839	117.97911	14702.446	0.26832785	2.2447473
9.2	314.55842	-4050.3837	118.52351	14394.454	0.26920868	2.244967
9.3	318.74538	-4051.9611	120.10113	14331.251	0.27315814	2.2573991
9.4	320.41854	-4052.5917	120.73156	14374.809	0.27796596	2.2812184
9.5	315.56049	-4050.7615	118.90108	14369.958	0.28528433	2.3061412
9.6	318.28569	-4051.7881	119.92792	14532.005	0.29312401	2.3306855
9.7	318.82087	-4051.99	120.12957	14681.005	0.29430905	2.3629555
9.8	314.60022	-4050.3997	118.53926	14643.585	0.29567767	2.4018858
9.9	323.48731	-4053.7485	121.88786	14418.53	0.29836877	2.4379054
10.0	317.70681	-4051.5709	119.7098	14504.812	0.30146768	2.4888892
10.1	310.11008	-4048.7082	116.84741	14505.877	0.30543484	2.5307924
10.2	313.62128	-4050.0303	118.17041	14717.323	0.30953921	2.5543747
10.3	322.52432	-4053.3858	121.52501	14713.576	0.31172338	2.5698176
10.4	313.68518	-4050.0558	118.19448	14954.403	0.31620678	2.5925256
10.5	310.8837	-4048.9989	117.1389	14895.469	0.31990296	2.6284567
10.6	326.43865	-4054.861	122.9999	14357.72	0.32231183	2.6625984
10.7	312.36587	-4049.558	117.69737	14543.96	0.32676723	2.6978043
10.8	322.94007	-4053.5429	121.68166	14612.35	0.32863111	2.72574
10.9	321.76907	-4053.1011	121.24044	14764.189	0.33888621	2.7476509
11.0	314.47509	-4050.3527	118.49211	14765.046	0.34739302	2.7900541
