# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
5.1	308.28152	-148.75884	4.263791	14140.877	0.045735558	0.061134183
5.2	343.30453	-149.24328	4.7481884	13843.413	0.1320013	0.18132861
5.3	319.84731	-148.91885	4.4237555	14591.371	0.17655666	0.35427803
5.4	319.20012	-148.90988	4.4148044	14274.046	0.18098511	0.52405359
5.5	318.57682	-148.90137	4.4061836	14301.718	0.18625028	0.61717403
5.6	326.35276	-149.009	4.5137314	13681.055	0.15899334	0.64824143
5.7	345.02702	-149.2672	4.7720119	13985.042	0.13487302	0.67141429
5.8	345.32072	-149.27127	4.7760741	13990.027	0.11874483	0.70000648
5.9	326.41633	-149.00969	4.5146105	12509.456	0.11672363	0.7344567
6.0	287.08142	-148.46557	3.9705759	13332.583	0.14260567	0.73968164
6.1	346.54688	-149.28821	4.7930329	12654.213	0.13982669	0.73278882
6.2	286.39766	-148.45613	3.9611189	14563.628	0.14057772	0.74303235
6.3	303.41074	-148.69154	4.1964241	14381.811	0.13174863	0.75357921
6.4	359.34272	-149.46527	4.97001	12738.676	0.12704295	0.80013752
6.5	338.13679	-149.17177	4.6767143	14374.844	0.13879572	0.88003862
6.6	328.18565	-149.03418	4.5390817	15142.058	0.14300624	1.0086938
6.7	349.87704	-149.33423	4.8390917	13728.69	0.17429426	1.0941301
6.8	321.55208	-148.94238	4.4473339	15309.5	0.19805327	1.1284648
6.9	306.4866	-148.73412	4.2389657	14036.863	0.19340613	1.1888494
7.0	348.56305	-149.31607	4.8209182	12821.701	0.15888491	1.2944195
7.1	326.88819	-149.0162	4.5211368	14560.282	0.15610706	1.4182414
7.2	341.86027	-149.22333	4.7282131	12569.728	0.16353729	1.4610429
7.3	301.6511	-148.66711	4.1720868	12660.07	0.17026284	1.5111924
7.4	340.96461	-149.21102	4.7158254	13918.283	0.17334954	1.6096423
7.5	287.66512	-148.47359	3.978649	12878.123	0.16963004	1.781794
7.6	331.05144	-149.07379	4.5787181	11663.741	0.15913687	1.898733
7.7	340.00959	-149.19773	4.7026167	13544.064	0.15600428	1.9908849
7.8	351.08114	-149.35091	4.8557455	12788.874	0.16599871	2.0814247
7.9	332.4406	-149.09308	4.5979313	14172.278	0.187687	2.1655953
8.0	345.35927	-149.27174	4.7766072	13389.569	0.18857887	2.1742126
8.1	327.70418	-149.02744	4.5324226	14397.361	0.17612219	2.1807492
8.2	350.74166	-149.34625	4.8510502	13349.256	0.16328406	2.23491
8.3	322.45641	-148.955	4.4598416	13992.356	0.15530703	2.3939887
8.4	328.98663	-149.04527	4.5501599	13544.658	0.16801947	2.5287044
8.5	333.39203	-149.10615	4.6110903	12856.486	0.18693919	2.7042265
8.6	351.58446	-149.35793	4.8627069	13353.514	0.20566639	2.9228193
8.7	354.02932	-149.39172	4.8965212	14130.866	0.21630678	3.0448602
8.8	329.91074	-149.05791	4.5629412	14559.287	0.22447063	3.0675483
8.9	319.54774	-148.91454	4.4196122	14435.294	0.25454288	3.1305784
9.0	317.77693	-148.89013	4.3951204	14686.035	0.28113638	3.2499704
9.1	330.1383	-149.06119	4.5660885	13656.417	0.2607362	3.3149688
9.2	336.69701	-149.15189	4.656801	13419.246	0.25714595	3.3153122
9.3	284.98674	-148.43656	3.9416048	14692.93	0.27156766	3.2555809
9.4	375.63467	-149.69057	5.1953413	13421.456	0.24871337	3.1964527
9.5	336.11789	-149.14384	4.6487913	14387.78	0.23401778	3.1454453
9.6	331.05611	-149.07386	4.5787825	14996.274	0.22753566	3.1386334
9.7	321.58533	-148.94283	4.4477938	13120.425	0.23090841	3.2057065
9.8	302.76376	-148.68258	4.1874758	14801.905	0.22005882	3.316057
9.9	318.4317	-148.89931	4.4041765	14789.591	0.20378804	3.3288096
10.0	338.94238	-149.1828	4.6878563	13040.868	0.20161304	3.3598441
10.1	348.2252	-149.31128	4.8162455	13259.909	0.21581978	3.5721917
10.2	333.48236	-149.10747	4.6123397	14320.083	0.23722481	3.8048029
10.3	342.17148	-149.22772	4.7325175	14594.149	0.26505499	3.9182712
10.4	302.11634	-148.67352	4.1785214	14428.126	0.2941753	3.9932201
10.5	353.08352	-149.37856	4.8834401	13410.024	0.31453453	4.0256748
10.6	352.24956	-149.36705	4.8719058	15423.081	0.3377045	3.9979466
10.7	307.96931	-148.75449	4.2594729	15062.564	0.29550459	3.935874
10.8	352.34349	-149.36829	4.8732049	12134.78	0.23776776	3.8711567
10.9	342.53215	-149.23272	4.7375058	13703.277	0.22369687	3.842944
11.0	343.73422	-149.2493	4.7541315	13164.553	0.22814811	3.9220564
