# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
5.1	281.3307	-692.97681	18.146059	13546.034	0.048160823	0.057045212
5.2	295.17838	-693.87022	19.039245	13112.376	0.10445419	0.19017048
5.3	294.11157	-693.80139	18.970435	13298.125	0.11132773	0.35352724
5.4	277.02316	-692.69901	17.868219	13966.31	0.12805532	0.47440932
5.5	291.51666	-693.63403	18.803062	13874.917	0.13955575	0.52987941
5.6	293.98154	-693.79302	18.962048	13678.891	0.1397372	0.54028987
5.7	293.69993	-693.77483	18.943884	13832.313	0.14121589	0.55572417
5.8	275.47816	-692.59942	17.768565	13491.396	0.14214043	0.59582176
5.9	285.61807	-693.25364	18.422598	13563.805	0.13321557	0.64595963
6.0	299.63336	-694.15758	19.326595	13547.069	0.12718231	0.70230907
6.1	284.69831	-693.19426	18.363272	13220.029	0.12098826	0.76975095
6.2	295.96917	-693.92141	19.090252	12965.765	0.11884415	0.82886848
6.3	308.19218	-694.70992	19.878646	13223.886	0.1281192	0.89573418
6.4	281.25667	-692.97209	18.141284	13454.78	0.14152615	0.99294347
6.5	287.35906	-693.36577	18.534893	13215.383	0.14666918	1.0927813
6.6	287.63483	-693.38366	18.55268	13554.491	0.14419735	1.1677346
6.7	295.48024	-693.88963	19.058715	13404.235	0.13838969	1.2265194
6.8	298.75796	-694.1012	19.270131	13142.586	0.12897999	1.2780462
6.9	288.12937	-693.41561	18.584578	13271.633	0.13184313	1.3127704
7.0	287.89971	-693.40068	18.569765	13618.264	0.14628626	1.3474054
7.1	303.34397	-694.39695	19.565932	13258.564	0.14621113	1.3999149
7.2	286.29865	-693.2974	18.466495	13504.395	0.15141798	1.4747636
7.3	302.71833	-694.35677	19.525578	13480.565	0.15430083	1.5540828
7.4	288.61789	-693.44697	18.616088	13901.8	0.16223088	1.6266011
7.5	301.25555	-694.26221	19.431227	13219.612	0.16042691	1.688453
7.6	293.12131	-693.73755	18.906563	13182.928	0.15071989	1.7404026
7.7	295.14913	-693.86833	19.037359	13229.778	0.14860742	1.7589767
7.8	291.1935	-693.61305	18.782218	13692.085	0.15765688	1.7460929
7.9	293.15605	-693.73978	18.908803	13829.04	0.16460178	1.7800858
8.0	298.24293	-694.06805	19.236911	13625.207	0.16830356	1.8474788
8.1	294.07261	-693.79891	18.967922	13281.673	0.174646	1.9232882
8.2	294.00638	-693.79454	18.96365	13315.442	0.18572276	1.9925645
8.3	296.10918	-693.93026	19.099283	13724.977	0.19106602	2.0651016
8.4	304.6625	-694.48214	19.650979	13536.469	0.18988796	2.1277147
8.5	300.84305	-694.23578	19.404621	13988.562	0.19131265	2.2084699
8.6	299.4737	-694.14762	19.316297	14589.659	0.1878937	2.2667033
8.7	305.13305	-694.51251	19.681329	14419.172	0.17985037	2.3065585
8.8	284.68994	-693.19375	18.362732	14503.381	0.19040007	2.3521842
8.9	299.61295	-694.15656	19.325279	14690.149	0.19824209	2.4070497
9.0	300.78821	-694.2323	19.401084	14412.537	0.20471842	2.4654199
9.1	301.31805	-694.26635	19.435259	13857.478	0.20894639	2.5224455
9.2	290.62328	-693.57661	18.745437	13567.498	0.20585303	2.5679345
9.3	300.27534	-694.19928	19.368003	13531.354	0.19782113	2.5923735
9.4	303.27639	-694.39263	19.561574	13830.132	0.19128549	2.6109722
9.5	304.0951	-694.44571	19.614381	13644.145	0.18945959	2.6355202
9.6	300.41021	-694.208	19.376703	13875.882	0.18944236	2.6921628
9.7	287.42984	-693.37042	18.539458	13980.971	0.19743976	2.7356063
9.8	314.22749	-695.09904	20.267928	13474.047	0.18674316	2.7631104
9.9	287.8625	-693.39802	18.567365	13511.804	0.18626712	2.7792446
10.0	296.00796	-693.92369	19.092754	13490.661	0.20215761	2.7915933
10.1	303.9966	-694.43921	19.608028	13795.753	0.21323805	2.8100575
10.2	306.18603	-694.58049	19.749248	13859.332	0.20957666	2.8545809
10.3	289.09516	-693.47772	18.646873	13713.332	0.2085574	2.9284669
10.4	302.91929	-694.36977	19.53854	13810.912	0.1927955	3.0021655
10.5	305.44931	-694.53303	19.701728	13585.286	0.18292548	3.0458415
10.6	299.82568	-694.16999	19.339	13596.704	0.18665118	3.0798782
10.7	291.60169	-693.6396	18.808546	14432.429	0.19189875	3.1193069
10.8	308.52456	-694.73138	19.900085	13700.994	0.20239574	3.1257522
10.9	286.45474	-693.30763	18.476563	13652.982	0.22318493	3.1466512
11.0	312.06611	-694.95988	20.128518	13386.624	0.21705674	3.1607708
