# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
5.1	766.92485	-336.65178	25.278868	19937.324	0.12367188	0.16911981
5.2	814.22967	-338.21183	26.838099	19065.838	0.28347465	0.55875274
5.3	763.34319	-336.53365	25.160812	20937.841	0.35339234	1.0498433
5.4	789.02667	-337.38054	26.007374	20733.208	0.42141684	1.4427407
5.5	806.29332	-337.9497	26.576506	19570.508	0.47990988	1.7740301
5.6	793.04297	-337.51306	26.139757	19333.363	0.51457325	2.1242951
5.7	793.28724	-337.52079	26.147808	20756.201	0.51539649	2.4291837
5.8	809.00747	-338.03935	26.665968	20058.999	0.48014796	2.7062559
5.9	743.92678	-335.89375	24.520821	19252.277	0.4511318	3.0166411
6.0	722.2383	-335.17882	23.80594	19790.998	0.45488409	3.2402719
6.1	853.27184	-339.49871	28.124981	20273.241	0.42396147	3.4865225
6.2	776.84532	-336.97864	25.60586	20659.477	0.4206112	3.8317056
6.3	798.31228	-337.68632	26.31344	19903.791	0.44039835	4.1595571
6.4	793.84309	-337.53893	26.16613	19500.188	0.44665315	4.4806873
6.5	782.32019	-337.15951	25.786319	20222.702	0.4361778	4.7395216
6.6	796.17083	-337.61581	26.242855	20498.627	0.44167238	4.9482804
6.7	771.10628	-336.78924	25.416694	18974.047	0.4433421	5.3185135
6.8	758.73122	-336.38161	25.008795	19399.348	0.46683635	5.7691945
6.9	801.24849	-337.78331	26.410221	19619.482	0.46689129	6.1373051
7.0	815.73198	-338.26119	26.887617	19182.759	0.44869999	6.3294335
7.1	834.1187	-338.86719	27.493667	19690.236	0.44378006	6.5890923
7.2	753.76885	-336.21838	24.845229	20155.821	0.46704041	6.8323016
7.3	779.51191	-337.06711	25.693755	19697.38	0.47132171	7.0891463
7.4	803.65669	-337.86326	26.489599	19967.078	0.47250736	7.3747616
7.5	796.18685	-337.61673	26.243383	20048.546	0.49063977	7.8140966
7.6	754.57514	-336.24476	24.871805	18531.536	0.50472245	8.1881636
7.7	758.19628	-336.36375	24.991163	18795.475	0.48055928	8.4960825
7.8	842.82673	-339.15441	27.780696	19346.489	0.46768825	8.8378394
7.9	776.84862	-336.97951	25.605969	19804.668	0.51399398	9.1656359
8.0	785.31238	-337.25841	25.884946	20331.873	0.55013547	9.3943167
8.1	824.092	-338.53628	27.163174	19555.728	0.57093085	9.6381248
8.2	768.44601	-336.70204	25.329008	20306.24	0.58655361	10.007676
8.3	840.49579	-339.07755	27.703865	20018.729	0.54848595	10.375912
8.4	760.40084	-336.43679	25.063828	18916.463	0.51298121	10.816397
8.5	800.81485	-337.76913	26.395928	19443.488	0.48565306	11.291788
8.6	805.47698	-337.92282	26.549598	18607.866	0.48602677	11.665827
8.7	742.6748	-335.85198	24.479554	21383.809	0.50868195	12.001896
8.8	794.37153	-337.55668	26.183548	20091.817	0.53140002	12.392807
8.9	799.46144	-337.72465	26.351318	19283.11	0.49966001	12.825734
9.0	755.23755	-336.26677	24.893639	20598.429	0.47699188	13.218298
9.1	825.25427	-338.57519	27.201484	20818.787	0.46976578	13.653269
9.2	769.73768	-336.74443	25.371583	20849.037	0.47621097	14.239279
9.3	816.89498	-338.29929	26.925951	20149.949	0.45391049	14.836471
9.4	788.50309	-337.36342	25.990116	19937.934	0.44188597	15.187869
9.5	749.56812	-336.07979	24.706767	18977.129	0.4765259	15.143805
9.6	813.46484	-338.18626	26.812889	19560.46	0.48946816	15.049765
9.7	781.00315	-337.11558	25.742908	19523.55	0.4994998	15.196386
9.8	749.74226	-336.08501	24.712507	20831.293	0.50900238	15.56884
9.9	810.61498	-338.09257	26.718953	20415.005	0.4969729	15.750811
10.0	793.64059	-337.5329	26.159455	18874.042	0.49379917	15.885765
10.1	775.6829	-336.94082	25.567545	19784.496	0.51114746	16.161496
10.2	788.51001	-337.36369	25.990344	19710.218	0.56724683	16.625914
10.3	772.95838	-336.85123	25.477742	19476.049	0.59585941	16.992913
10.4	772.6148	-336.84035	25.466417	20581.699	0.60066454	17.361578
10.5	808.95747	-338.03811	26.66432	19882.555	0.57624838	17.630196
10.6	780.05621	-337.08482	25.711695	20301.233	0.5414446	18.030712
10.7	843.27744	-339.16905	27.795552	20192.479	0.49898497	18.665751
10.8	802.88778	-337.83794	26.464255	20628.649	0.50729465	19.498645
10.9	751.35271	-336.13892	24.76559	20813.469	0.54370289	20.211407
11.0	755.89746	-336.2888	24.915391	21942.038	0.57067477	20.454506
