# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
5.1	875.23579	-42.504996	3.5071263	14919.971	0.10538643	0.13591509
5.2	856.38909	-42.42929	3.4316063	18472.571	0.22240538	0.61190481
5.3	904.25664	-42.621098	3.6234147	21626.987	0.18546054	1.304073
5.4	679.97704	-41.722321	2.7247118	20601.78	0.17951295	1.9352707
5.5	782.49514	-42.133114	3.1355085	20976.566	0.18173912	2.4057152
5.6	906.24079	-42.629098	3.6313653	19525.01	0.18201944	2.8784435
5.7	769.44578	-42.0809	3.0832189	20490.944	0.18450795	3.4986128
5.8	821.29585	-42.288863	3.2909854	22921.731	0.22638153	3.9147189
5.9	740.72505	-41.966031	2.968133	21291.282	0.25388855	4.163958
6.0	710.67684	-41.845473	2.8477279	17444.965	0.28359992	4.4362344
6.1	720.98628	-41.886738	2.8890385	19227.509	0.2913452	4.430254
6.2	878.55768	-42.518253	3.5204373	16520.086	0.20641009	4.4415882
6.3	1024.9095	-43.104597	4.1068785	19138.502	0.20331001	4.7304134
6.4	832.6916	-42.334511	3.3366489	25283.263	0.32150201	5.2102634
6.5	852.14134	-42.41241	3.4145853	23910.733	0.27642542	5.5849684
6.6	864.96147	-42.463802	3.4659564	17745.905	0.24496164	6.2954863
6.7	693.41288	-41.776379	2.7785501	15728.946	0.22597137	7.1131554
6.8	693.37065	-41.776193	2.7783809	17086.313	0.18927239	7.7197212
6.9	802.94245	-42.21524	3.2174422	18620.595	0.22377909	7.7010022
7.0	737.86668	-41.954362	2.9566794	18256.324	0.23186272	7.5406832
7.1	853.85739	-42.419285	3.4214616	17841.342	0.19539849	7.4153168
7.2	835.93493	-42.347606	3.3496452	18927.771	0.19322543	7.1837636
7.3	895.67497	-42.586874	3.5890274	18133.915	0.15266419	6.7666721
7.4	896.59648	-42.590389	3.5927199	20816.133	0.18273883	6.3042631
7.5	869.80511	-42.483153	3.4853652	16354.225	0.27728673	6.254872
7.6	744.03078	-41.979184	2.9813793	20586.947	0.33777802	6.3912673
7.7	842.24748	-42.372698	3.37494	16638.568	0.2970363	6.4090476
7.8	682.36691	-41.73189	2.7342882	20122.367	0.28158601	6.6798709
7.9	894.75119	-42.583208	3.5853257	17073.115	0.24035797	6.9522803
8.0	855.33475	-42.42515	3.4273815	15808.178	0.23632504	7.0758477
8.1	848.73498	-42.398738	3.4009358	15805.457	0.21262868	7.1997296
8.2	734.00178	-41.938939	2.9411925	17306.054	0.23545116	7.4757551
8.3	775.93358	-42.10681	3.1092159	19881.409	0.18624983	7.8271735
8.4	920.25793	-42.685367	3.6875329	20800.636	0.21012771	8.5274722
8.5	975.05918	-42.905115	3.907125	19318.48	0.30869043	9.0099353
8.6	777.17045	-42.112116	3.1141721	25908.637	0.35291348	9.3780729
8.7	727.20068	-41.911621	2.91394	23362.79	0.3227825	9.7549211
8.8	936.93996	-42.752047	3.7543789	18656.414	0.20948342	10.034337
8.9	920.23927	-42.68524	3.6874581	17874.971	0.23495802	10.569421
9.0	861.30386	-42.44912	3.4513001	21575.001	0.24658882	11.542171
9.1	799.79918	-42.202544	3.2048469	21449.453	0.24427929	12.469973
9.2	709.7219	-41.841435	2.8439014	21507.666	0.24089487	12.929667
9.3	871.3423	-42.489302	3.4915248	19750.57	0.23100153	13.622002
9.4	741.26779	-41.96802	2.9703079	19610.72	0.21581683	14.385059
9.5	734.53926	-41.94111	2.9433462	20717.04	0.17077077	14.703867
9.6	771.76761	-42.090333	3.0925226	18727.032	0.28937107	14.455222
9.7	833.55034	-42.337904	3.34009	18066.571	0.3365169	14.634027
9.8	787.89484	-42.154708	3.1571454	20067.935	0.25112597	15.474652
9.9	954.47455	-42.822302	3.8246411	16749.637	0.14760688	16.608595
10.0	942.58222	-42.774953	3.7769877	20228.211	0.18884262	17.716671
10.1	831.96216	-42.331488	3.333726	19759.916	0.2111287	18.768855
10.2	847.7371	-42.394712	3.3969372	15725.184	0.1754306	19.929011
10.3	710.05174	-41.842995	2.8452231	20087.599	0.24285971	20.332788
10.4	757.38603	-42.032528	3.0348947	16912.854	0.34534102	19.886294
10.5	781.36125	-42.128663	3.1309649	19917.829	0.32470836	19.70688
10.6	781.96922	-42.131017	3.1334011	19294.175	0.28708106	19.799571
10.7	872.68567	-42.494559	3.4969078	18700.113	0.22761853	19.551035
10.8	817.26826	-42.272655	3.2748466	21637.486	0.32532462	19.593055
10.9	704.07458	-41.818735	2.8212723	23270.242	0.3285314	19.657068
11.0	804.82027	-42.222582	3.2249667	21306.75	0.28504543	19.637799
