# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
5.1	784.19418	-141.27917	10.846061	19844.69	0.14332354	0.14200921
5.2	821.30938	-141.79256	11.359395	19069.413	0.3084148	0.50361241
5.3	830.69636	-141.92199	11.489225	21909.283	0.3244298	1.0419036
5.4	788.42421	-141.33734	10.904566	20450.642	0.33154033	1.6570008
5.5	865.08796	-142.39812	11.964889	19885.65	0.3268214	2.2185511
5.6	830.14028	-141.91483	11.481534	21421.989	0.35846081	2.6645335
5.7	890.35109	-142.74764	12.314299	20032.322	0.39029068	3.1827081
5.8	840.30639	-142.05559	11.622139	19891.908	0.40956505	3.7069664
5.9	783.54375	-141.26978	10.837065	20685.715	0.43832124	4.1299754
6.0	872.8564	-142.50557	12.072333	20785.915	0.46318488	4.3737807
6.1	861.74008	-142.35191	11.918585	20342.572	0.5151936	4.7684343
6.2	852.52181	-142.22424	11.791089	19075.805	0.50651964	5.0454782
6.3	813.90963	-141.69001	11.25705	19192.315	0.47695848	5.1961721
6.4	839.33394	-142.04206	11.60869	18496.138	0.4675722	5.4429803
6.5	877.73429	-142.57347	12.139799	20049.43	0.4792814	5.7694499
6.6	817.514	-141.73985	11.306902	20912.007	0.47686953	6.0126756
6.7	815.24312	-141.70829	11.275493	21191.217	0.4156181	6.1969195
6.8	888.80177	-142.72631	12.292871	21069.562	0.34788047	6.3568688
6.9	924.11896	-143.21453	12.781337	18177.425	0.29570923	6.7757985
7.0	840.91172	-142.06361	11.630512	18295.571	0.3221923	7.2547
7.1	850.94491	-142.20248	11.769279	20294.321	0.36182516	7.6183772
7.2	821.81938	-141.7995	11.366449	20627.277	0.37130138	7.9585448
7.3	818.24042	-141.75	11.316949	18893.451	0.38120485	8.437057
7.4	766.47491	-141.03405	10.600988	21085.319	0.43228606	8.9662352
7.5	841.48715	-142.07159	11.63847	19105.927	0.43710829	9.478367
7.6	800.68721	-141.50699	11.074173	18950.434	0.4431561	9.783552
7.7	817.65232	-141.74165	11.308815	18350.839	0.50949541	9.7339998
7.8	759.14601	-140.93248	10.499624	21369.834	0.56108242	9.8894479
7.9	791.57728	-141.38127	10.948175	20584.309	0.54002111	10.487511
8.0	836.73762	-142.00589	11.57278	21005.546	0.49339727	11.176484
8.1	820.62584	-141.78296	11.349941	19722.845	0.488595	11.527457
8.2	874.23666	-142.5247	12.091423	19215.044	0.49458715	11.901306
8.3	831.53794	-141.93394	11.500864	21166.39	0.49794069	12.569952
8.4	848.82458	-142.17298	11.739953	19782.422	0.42682136	13.258371
8.5	842.32154	-142.08271	11.650011	20262.011	0.3340444	13.837089
8.6	896.08938	-142.82691	12.393665	20050.016	0.36954568	14.19216
8.7	746.19714	-140.75328	10.32053	21410.059	0.40921035	14.77192
8.8	860.98027	-142.34115	11.908076	18856.683	0.39301315	15.163709
8.9	736.0041	-140.61259	10.179552	21370.525	0.41593743	15.565664
9.0	777.42887	-141.18505	10.752491	22677.72	0.41444393	16.003755
9.1	768.63024	-141.06349	10.630798	22229.767	0.4515151	16.262872
9.2	793.78951	-141.41159	10.978772	22705.654	0.46637292	16.469126
9.3	809.00079	-141.62192	11.189157	19679.437	0.47214302	16.674191
9.4	865.85882	-142.40872	11.975551	19342.869	0.48720718	17.131889
9.5	844.48816	-142.11297	11.679977	21754.313	0.5242696	17.721663
9.6	815.80944	-141.71639	11.283326	21672.252	0.54555655	18.199834
9.7	879.36226	-142.59576	12.162315	21900.903	0.53512981	18.45911
9.8	828.7692	-141.89561	11.46257	21636.353	0.52426015	18.855005
9.9	861.75904	-142.352	11.918848	19967.064	0.53007237	19.135705
10.0	774.034	-141.13887	10.705537	21020.84	0.54313082	19.410733
10.1	877.79508	-142.57399	12.140639	20630.831	0.45106182	19.851827
10.2	812.73232	-141.67363	11.240767	19282.307	0.37405801	20.389266
10.3	817.3978	-141.73845	11.305295	20477.641	0.43573631	20.662705
10.4	870.01324	-142.46608	12.03301	21530.171	0.46044093	21.040444
10.5	890.49243	-142.74953	12.316254	19712.736	0.47243173	21.546799
10.6	816.3064	-141.72321	11.2902	20263.324	0.48743492	22.020313
10.7	835.32852	-141.98616	11.553291	19752.813	0.46148148	22.358362
10.8	813.87987	-141.68986	11.256639	21117.644	0.5021351	22.492782
10.9	865.1045	-142.39852	11.965118	19945.98	0.48372802	22.572475
11.0	810.68772	-141.64556	11.212488	20430.838	0.4283283	22.903631
