# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
5.1	798.28245	-2700.8458	211.22196	19942.474	0.12238419	0.17170272
5.2	787.12129	-2697.8919	208.26877	20420.329	0.28298592	0.57596233
5.3	778.55596	-2695.6251	206.00242	20553.119	0.35413331	1.0476317
5.4	776.68549	-2695.129	205.5075	19806.283	0.41011065	1.489375
5.5	791.23789	-2698.9817	209.358	19810.118	0.42881564	1.9169187
5.6	794.72845	-2699.9064	210.28159	20016.604	0.43419348	2.2896848
5.7	783.75102	-2697.0005	207.37701	19825.949	0.44448799	2.5849034
5.8	790.11612	-2698.6854	209.06118	19614.667	0.44454254	2.8628801
5.9	785.2845	-2697.4065	207.78276	19432.962	0.44839614	3.1693603
6.0	781.10902	-2696.3018	206.67795	19460.12	0.44442867	3.4775255
6.1	803.92626	-2702.3389	212.71529	19902.977	0.44119086	3.79648
6.2	794.38326	-2699.8132	210.19025	20164.648	0.45537983	4.1445349
6.3	782.71016	-2696.7256	207.1016	19579.075	0.45886448	4.4691282
6.4	760.23221	-2690.7774	201.15404	20031.463	0.47200289	4.7210167
6.5	790.32209	-2698.7393	209.11568	19707.259	0.4701821	4.9844711
6.6	816.50745	-2705.6698	216.04421	19875.588	0.45127503	5.3172857
6.7	797.51578	-2700.6434	211.0191	19966.899	0.45258182	5.7023109
6.8	791.9647	-2699.1734	209.55031	19375.14	0.46406472	6.0818931
6.9	806.36159	-2702.9851	213.35966	20077.394	0.45713663	6.4462405
7.0	779.70239	-2695.9285	206.30576	20193.467	0.46086928	6.7629214
7.1	785.14368	-2697.3687	207.7455	20007.52	0.46618895	7.0881768
7.2	790.95227	-2698.9074	209.28242	19899.77	0.47128246	7.4162305
7.3	782.08295	-2696.559	206.93564	19432.448	0.4705459	7.737916
7.4	780.20029	-2696.0604	206.4375	19685.138	0.48142664	8.0335472
7.5	780.76307	-2696.2098	206.58641	19677.052	0.48870929	8.3264828
7.6	782.42516	-2696.65	207.02619	19525.305	0.49160351	8.6549836
7.7	765.80948	-2692.2536	202.62975	19675.065	0.4989556	9.0133964
7.8	796.24479	-2700.3074	210.6828	19765.341	0.4943996	9.3573242
7.9	789.8016	-2698.6003	208.97796	20350.279	0.49647665	9.6469243
8.0	791.74501	-2699.1155	209.49218	19887.545	0.48925556	9.9258654
8.1	792.52508	-2699.3218	209.69858	19725.084	0.48647832	10.186547
8.2	788.84782	-2698.3482	208.7256	20047.024	0.49677164	10.432181
8.3	779.28755	-2695.8191	206.19599	20100.099	0.50205101	10.737256
8.4	779.13375	-2695.7791	206.1553	19748.618	0.49626206	11.074784
8.5	806.29442	-2702.9665	213.34189	19503.268	0.48896366	11.397287
8.6	786.24185	-2697.6594	208.03607	20164.745	0.4977306	11.707624
8.7	766.0347	-2692.313	202.68935	20247.14	0.50838897	12.012134
8.8	793.30763	-2699.5305	209.90564	19330.591	0.50026237	12.316701
8.9	798.47165	-2700.8971	211.27202	19545.021	0.48988264	12.617969
9.0	772.72915	-2694.0833	204.46067	19826.121	0.49591135	12.938228
9.1	798.57052	-2700.9235	211.29818	19829.338	0.48612159	13.323039
9.2	788.78964	-2698.335	208.7102	20247.827	0.4727052	13.695636
9.3	791.87952	-2699.1515	209.52777	19463.088	0.45539184	14.035124
9.4	782.53414	-2696.6782	207.05502	19754.501	0.45284216	14.318561
9.5	779.50572	-2695.8765	206.25372	20045.387	0.46375868	14.60747
9.6	774.92921	-2694.6669	205.04279	20387.684	0.47221395	14.946158
9.7	782.84302	-2696.761	207.13675	20230.842	0.49075231	15.282987
9.8	787.1485	-2697.8999	208.27596	19978.738	0.50787801	15.628002
9.9	779.17527	-2695.7906	206.16628	20233.404	0.52437421	15.93606
10.0	778.52989	-2695.6195	205.99552	20254.989	0.53114886	16.187441
10.1	791.39919	-2699.0241	209.40068	20094.778	0.5261713	16.466677
10.2	789.82288	-2698.6078	208.98359	20314.616	0.52038729	16.754422
10.3	783.96249	-2697.0566	207.43296	20227.318	0.5180421	17.032407
10.4	796.29365	-2700.3215	210.69573	19934.252	0.51367254	17.325172
10.5	780.57514	-2696.1602	206.53668	19625.702	0.50552578	17.563383
10.6	782.41155	-2696.646	207.02259	20420.97	0.50678023	17.766863
10.7	790.27843	-2698.7283	209.10413	19811.569	0.51128901	18.11876
10.8	789.1476	-2698.4297	208.80492	19324.265	0.50637734	18.51177
10.9	779.4897	-2695.8739	206.24948	19865.743	0.50416236	18.810819
11.0	784.12943	-2697.1006	207.47713	19731.374	0.48610273	19.086663
