

# ========== Energy Minimization ==========
thermo          1
thermo_style    custom step pe lx ly lz vol temp press
minimize 1.0e-10 1.0e-10 100000 100000
Switching to 'neigh_modify every 1 delay 0 check yes' setting during minimization
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
WARNING: Energy due to 3 extra global DOFs will be included in minimizer energies
 (../min.cpp:219)
Per MPI rank memory allocation (min/avg/max) = 4.102 | 4.102 | 4.102 Mbytes
   Step         PotEng           Lx             Ly             Lz           Volume          Temp          Press     
       233  -0.39437526     3.835          3.835          8.8747575      130.52306      0             -9061.5487    
       234  -0.39692184     3.83           3.83           8.8709398      130.12693      0             -9142.2045    
       235  -0.39948649     3.825          3.825          8.8671309      129.73167      0             -9223.5742    
       236  -0.40206935     3.82           3.82           8.8633308      129.33727      0             -9305.663     
       237  -0.40467054     3.815          3.815          8.8595396      128.94373      0             -9388.476     
       238  -0.40729018     3.81           3.81           8.8557573      128.55106      0             -9472.0182    
       239  -0.40992841     3.805          3.805          8.8519837      128.15924      0             -9556.2949    
       240  -0.41258535     3.8            3.8            8.8482189      127.76828      0             -9641.3112    
       241  -0.41526113     3.795          3.795          8.8444629      127.37818      0             -9727.0722    
       242  -0.41795588     3.79           3.79           8.8407155      126.98892      0             -9813.5829    
       243  -0.42066972     3.785          3.785          8.836977       126.60052      0             -9900.8483    
       244  -0.4234028      3.78           3.78           8.833247       126.21297      0             -9988.8737    
       245  -0.42615524     3.775          3.775          8.8295256      125.82626      0             -10077.664    
       246  -0.42892717     3.77           3.77           8.8258129      125.4404       0             -10167.224    
       247  -0.43171872     3.765          3.765          8.8221087      125.05538      0             -10257.559    
       248  -0.43453002     3.76           3.76           8.8184131      124.6712       0             -10348.674    
       249  -0.4373612      3.755          3.755          8.814726       124.28786      0             -10440.573    
       250  -0.4402124      3.75           3.75           8.8110473      123.90535      0             -10533.262    
       251  -0.44308375     3.745          3.745          8.8073772      123.52368      0             -10626.745    
       252  -0.44597537     3.74           3.74           8.8037155      123.14285      0             -10721.027    
       253  -0.44888741     3.735          3.735          8.8000621      122.76285      0             -10816.113    
       254  -0.45181999     3.73           3.73           8.796417       122.38367      0             -10912.007    
       255  -0.45477326     3.725          3.725          8.7927803      122.00532      0             -11008.714    
       256  -0.45774733     3.72           3.72           8.7891518      121.6278       0             -11106.239    
       257  -0.46074235     3.715          3.715          8.7855316      121.2511       0             -11204.586    
       258  -0.46375845     3.71           3.71           8.7819196      120.87522      0             -11303.759    
       259  -0.46679575     3.705          3.705          8.7783158      120.50016      0             -11403.763    
       260  -0.4698544      3.7            3.7            8.7747201      120.12592      0             -11504.603    
       261  -0.47293453     3.695          3.695          8.7711325      119.75249      0             -11606.281    
       262  -0.47603627     3.69           3.69           8.7675529      119.37988      0             -11708.802    
       263  -0.47915976     3.685          3.685          8.7639813      119.00807      0             -11812.171    
       264  -0.48230513     3.68           3.68           8.7604177      118.63708      0             -11916.391    
       265  -0.4854725      3.675          3.675          8.756862       118.26689      0             -12021.466    
       266  -0.48866203     3.67           3.67           8.7533142      117.89751      0             -12127.4      
       267  -0.49187382     3.665          3.665          8.7497742      117.52894      0             -12234.196    
       268  -0.49510803     3.66           3.66           8.746242       117.16116      0             -12341.858    
       269  -0.49836478     3.655          3.655          8.7427175      116.79418      0             -12450.389    
       270  -0.50164421     3.65           3.65           8.7392008      116.428        0             -12559.792    
       271  -0.50494644     3.645          3.645          8.7356917      116.06262      0             -12670.071    
       272  -0.5082716      3.64           3.64           8.7321902      115.69803      0             -12781.229    
       273  -0.51161984     3.635          3.635          8.7286962      115.33423      0             -12893.267    
       274  -0.51499127     3.63           3.63           8.7252098      114.97122      0             -13006.189    
       275  -0.51838603     3.625          3.625          8.7217307      114.60899      0             -13119.998    
       276  -0.52180425     3.62           3.62           8.7182591      114.24755      0             -13234.695    
       277  -0.52524605     3.615          3.615          8.7147948      113.8869       0             -13350.283    
       278  -0.52871156     3.61           3.61           8.7113378      113.52703      0             -13466.764    
       279  -0.53220091     3.605          3.605          8.7078881      113.16793      0             -13584.139    
       280  -0.53571423     3.6            3.6            8.7044455      112.80961      0             -13702.41     
       281  -0.53925164     3.595          3.595          8.70101        112.45207      0             -13821.578    
       282  -0.54281326     3.59           3.59           8.6975816      112.0953       0             -13941.645    
       283  -0.54639922     3.585          3.585          8.6941601      111.7393       0             -14062.612    
       284  -0.55000964     3.58           3.58           8.6907456      111.38407      0             -14184.478    
       285  -0.55364464     3.575          3.575          8.687338       111.02961      0             -14307.245    
       286  -0.55730434     3.57           3.57           8.6839372      110.67591      0             -14430.913    
       287  -0.56098886     3.565          3.565          8.6805431      110.32298      0             -14555.481    
       288  -0.56469831     3.56           3.56           8.6771558      109.9708       0             -14680.948    
       289  -0.56843282     3.555          3.555          8.673775       109.61939      0             -14807.316    
       290  -0.57219249     3.55           3.55           8.6704007      109.26873      0             -14934.582    
       291  -0.57597743     3.545          3.545          8.667033       108.91882      0             -15062.744    
       292  -0.57978776     3.54           3.54           8.6636716      108.56967      0             -15191.803    
       293  -0.5894211      3.535          3.535          8.6603166      108.22126      0             -15493.371    
       294  -0.59332271     3.53           3.53           8.6569269      107.8731       0             -15626.032    
       295  -0.59725038     3.525          3.525          8.6535427      107.52568      0             -15759.604    
       296  -0.60120419     3.52           3.52           8.6501646      107.179        0             -15894.083    
       297  -0.60518424     3.515          3.515          8.6467926      106.83307      0             -16029.465    
       298  -0.60919062     3.51           3.51           8.6434264      106.48788      0             -16165.747    
       299  -0.61322345     3.505          3.505          8.640066       106.14343      0             -16302.924    
       300  -0.6172828      3.5            3.5            8.6367114      105.79971      0             -16440.993    
       301  -0.62136879     3.495          3.495          8.6333624      105.45674      0             -16579.947    
       302  -0.62548149     3.49           3.49           8.630019       105.11449      0             -16719.783    
       303  -0.629621       3.485          3.485          8.6266811      104.77298      0             -16860.493    
       304  -0.6337874      3.48           3.48           8.6233485      104.4322       0             -17002.072    
       305  -0.63798078     3.475          3.475          8.6200213      104.09214      0             -17144.512    
       306  -0.64220121     3.47           3.47           8.6166992      103.75281      0             -17287.806    
       307  -0.64644876     3.465          3.465          8.6133823      103.41421      0             -17431.945    
       308  -0.65072352     3.46           3.46           8.6100704      103.07632      0             -17576.922    
       309  -0.65502554     3.455          3.455          8.6067633      102.73915      0             -17722.726    
       310  -0.6593549      3.45           3.45           8.6034611      102.4027       0             -17869.349    
       311  -0.66371165     3.445          3.445          8.6001635      102.06696      0             -18016.778    
       312  -0.66809585     3.44           3.44           8.5968706      101.73193      0             -18165.004    
       313  -0.67250755     3.435          3.435          8.5935821      101.39761      0             -18314.013    
       314  -0.6769468      3.43           3.43           8.590298       101.064        0             -18463.794    
       315  -0.68141363     3.425          3.425          8.5870182      100.73109      0             -18614.332    
       316  -0.6859081      3.42           3.42           8.5837425      100.39889      0             -18765.614    
       317  -0.69043023     3.415          3.415          8.5804708      100.06738      0             -18917.624    
       318  -0.69498005     3.41           3.41           8.5772029      99.736574      0             -19070.346    
       319  -0.69955758     3.405          3.405          8.5739389      99.406462      0             -19223.764    
       320  -0.70416284     3.4            3.4            8.5706785      99.077044      0             -19377.86     
       321  -0.70879583     3.395          3.395          8.5674216      98.748316      0             -19532.615    
       322  -0.71345657     3.39           3.39           8.5641681      98.420276      0             -19688.01     
       323  -0.71814506     3.385          3.385          8.5609178      98.092923      0             -19844.024    
       324  -0.72286127     3.38           3.38           8.5576707      97.766253      0             -20000.634    
       325  -0.72760521     3.375          3.375          8.5544265      97.440264      0             -20157.82     
       326  -0.73237684     3.37           3.37           8.5511851      97.114954      0             -20315.555    
       327  -0.73717614     3.365          3.365          8.5479463      96.790319      0             -20473.817    
       328  -0.74200307     3.36           3.36           8.5447101      96.466359      0             -20632.578    
       329  -0.74685759     3.355          3.355          8.5414762      96.143069      0             -20791.81     
       330  -0.75173964     3.35           3.35           8.5382445      95.820448      0             -20951.486    
       331  -0.75664916     3.345          3.345          8.5350148      95.498494      0             -21111.575    
       332  -0.76158609     3.34           3.34           8.5317869      95.177202      0             -21272.045    
       333  -0.76655035     3.335          3.335          8.5285608      94.856572      0             -21432.865    
       334  -0.77241523     3.33           3.33           8.5253361      94.5366        0             -21623.594    
       335  -0.77744137     3.325          3.325          8.522118       94.217341      0             -21785.349    
       336  -0.78249461     3.32           3.32           8.5189012      93.898736      0             -21947.349    
       337  -0.78757485     3.315          3.315          8.5156853      93.580782      0             -22109.557    
       338  -0.79268195     3.31           3.31           8.5124702      93.263474      0             -22271.93     
       339  -0.79781579     3.305          3.305          8.5092556      92.946812      0             -22434.428    
       340  -0.8029762      3.3            3.3            8.5060414      92.630791      0             -22597.006    
       341  -0.80816304     3.295          3.295          8.5028273      92.315409      0             -22759.617    
       342  -0.81337612     3.29           3.29           8.4996132      92.000664      0             -22922.215    
       343  -0.81861526     3.285          3.285          8.4963988      91.686551      0             -23084.748    
       344  -0.82388027     3.28           3.28           8.4931839      91.373069      0             -23247.166    
       345  -0.82917093     3.275          3.275          8.4899682      91.060215      0             -23409.414    
       346  -0.83448702     3.27           3.27           8.4867514      90.747984      0             -23571.437    
       347  -0.83982829     3.265          3.265          8.4835334      90.436375      0             -23733.175    
       348  -0.8451945      3.26           3.26           8.4803139      90.125384      0             -23894.567    
       349  -0.85058537     3.255          3.255          8.4770926      89.815008      0             -24055.552    
