

# ========== Energy Minimization ==========
thermo          1
thermo_style    custom step pe lx ly lz vol temp press
minimize 1.0e-10 1.0e-10 100000 100000
Switching to 'neigh_modify every 1 delay 0 check yes' setting during minimization
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
WARNING: Energy due to 3 extra global DOFs will be included in minimizer energies
 (../min.cpp:219)
Per MPI rank memory allocation (min/avg/max) = 4.102 | 4.102 | 4.102 Mbytes
   Step         PotEng           Lx             Ly             Lz           Volume          Temp          Press     
        60  -0.26322389     4.7            4.7            6.5917668      145.61213      0             -5672.1696    
        61  -0.26485857     4.695          4.695          6.5849675      145.1526       0             -5724.6759    
        62  -0.2665049      4.69           4.69           6.5781682      144.69404      0             -5777.7137    
        63  -0.26816298     4.685          4.685          6.571369       144.23646      0             -5831.289     
        64  -0.26983291     4.68           4.68           6.5645699      143.77984      0             -5885.4074    
        65  -0.27151477     4.675          4.675          6.557771       143.32418      0             -5940.0751    
        66  -0.27320866     4.67           4.67           6.5509721      142.8695       0             -5995.2979    
        67  -0.27491468     4.665          4.665          6.5441733      142.41577      0             -6051.0818    
        68  -0.27663292     4.66           4.66           6.5373747      141.96301      0             -6107.4331    
        69  -0.27836348     4.655          4.655          6.5305761      141.51122      0             -6164.3578    
        70  -0.28010646     4.65           4.65           6.5237777      141.06038      0             -6221.8623    
        71  -0.28186196     4.645          4.645          6.5169793      140.61051      0             -6279.9529    
        72  -0.28363008     4.64           4.64           6.5101811      140.16159      0             -6338.636     
        73  -0.28541092     4.635          4.635          6.5033829      139.71364      0             -6397.9181    
        74  -0.28720458     4.63           4.63           6.4965848      139.26664      0             -6457.8056    
        75  -0.28901116     4.625          4.625          6.4897868      138.8206       0             -6518.3054    
        76  -0.29083077     4.62           4.62           6.482989       138.37551      0             -6579.424     
        77  -0.29266351     4.615          4.615          6.4761912      137.93138      0             -6641.1682    
        78  -0.29450948     4.61           4.61           6.4693935      137.4882       0             -6703.5449    
        79  -0.2963688      4.605          4.605          6.4625959      137.04597      0             -6766.561     
        80  -0.29824157     4.6            4.6            6.4557984      136.60469      0             -6830.2236    
        81  -0.3001279      4.595          4.595          6.4490009      136.16437      0             -6894.5398    
        82  -0.30202789     4.59           4.59           6.4422036      135.72499      0             -6959.5166    
        83  -0.30394166     4.585          4.585          6.4354063      135.28656      0             -7025.1614    
        84  -0.30586932     4.58           4.58           6.4286091      134.84908      0             -7091.4816    
        85  -0.30781098     4.575          4.575          6.421812       134.41254      0             -7158.4845    
        86  -0.30976674     4.57           4.57           6.415015       133.97695      0             -7226.1777    
        87  -0.31173674     4.565          4.565          6.4082181      133.5423       0             -7294.5687    
        88  -0.31372107     4.56           4.56           6.4014212      133.10859      0             -7363.6653    
        89  -0.31571986     4.555          4.555          6.3946245      132.67583      0             -7433.4752    
        90  -0.31773322     4.55           4.55           6.3878278      132.244        0             -7504.0063    
        91  -0.31976127     4.545          4.545          6.3810311      131.81312      0             -7575.2665    
        92  -0.32180413     4.54           4.54           6.3742346      131.38317      0             -7647.2639    
        93  -0.32386192     4.535          4.535          6.3674381      130.95416      0             -7720.0066    
        94  -0.32593476     4.53           4.53           6.3606417      130.52609      0             -7793.5029    
        95  -0.32802277     4.525          4.525          6.3538454      130.09895      0             -7867.761     
        96  -0.33012607     4.52           4.52           6.3470491      129.67275      0             -7942.7895    
        97  -0.33224479     4.515          4.515          6.3402529      129.24748      0             -8018.5967    
        98  -0.33437905     4.51           4.51           6.3334567      128.82314      0             -8095.1913    
        99  -0.33652898     4.505          4.505          6.3266607      128.39974      0             -8172.5821    
       100  -0.34028989     4.5            4.5            6.3198646      127.97726      0             -8290.7096    
       101  -0.34249071     4.495          4.495          6.3129845      127.55401      0             -8370.4329    
       102  -0.34470791     4.49           4.49           6.3061032      127.13167      0             -8450.9946    
       103  -0.34694153     4.485          4.485          6.2992218      126.71026      0             -8532.4001    
       104  -0.34919169     4.48           4.48           6.2923403      126.28979      0             -8614.6589    
       105  -0.35305369     4.475          4.475          6.2854588      125.87024      0             -8738.3799    
       106  -0.35708579     4.47           4.47           6.2786101      125.45228      0             -8867.1147    
       107  -0.35939972     4.465          4.465          6.2718122      125.03626      0             -8952.5093    
       108  -0.3617307      4.46           4.46           6.2650151      124.62117      0             -9038.795     
       109  -0.36407893     4.455          4.455          6.258218       124.20701      0             -9125.9844    
       110  -0.36644455     4.45           4.45           6.2514209      123.79376      0             -9214.0875    
       111  -0.36882772     4.445          4.445          6.2446239      123.38144      0             -9303.1144    
       112  -0.37122856     4.44           4.44           6.237827       122.97003      0             -9393.0756    
       113  -0.37364724     4.435          4.435          6.2310301      122.55953      0             -9483.9812    
       114  -0.37608388     4.43           4.43           6.2242332      122.14996      0             -9575.842     
       115  -0.37853864     4.425          4.425          6.2174365      121.74129      0             -9668.6684    
       116  -0.38101167     4.42           4.42           6.2106397      121.33354      0             -9762.4713    
       117  -0.38350312     4.415          4.415          6.203843       120.9267       0             -9857.2616    
       118  -0.38601313     4.41           4.41           6.1970464      120.52078      0             -9953.0503    
       119  -0.38854186     4.405          4.405          6.1902497      120.11576      0             -10049.848    
       120  -0.39108946     4.4            4.4            6.1834532      119.71165      0             -10147.667    
       121  -0.39365609     4.395          4.395          6.1766566      119.30845      0             -10246.518    
       122  -0.39624191     4.39           4.39           6.1698601      118.90616      0             -10346.413    
       123  -0.39884706     4.385          4.385          6.1630636      118.50477      0             -10447.363    
       124  -0.40147172     4.38           4.38           6.1562672      118.10429      0             -10549.381    
       125  -0.40411603     4.375          4.375          6.1494707      117.70471      0             -10652.477    
       126  -0.40678016     4.37           4.37           6.1426743      117.30604      0             -10756.664    
       127  -0.40946428     4.365          4.365          6.135878       116.90826      0             -10861.955    
       128  -0.41216854     4.36           4.36           6.1290816      116.51139      0             -10968.361    
       129  -0.41489312     4.355          4.355          6.1222853      116.11542      0             -11075.895    
       130  -0.41763818     4.35           4.35           6.1154889      115.72034      0             -11184.57     
       131  -0.42040389     4.345          4.345          6.1086926      115.32616      0             -11294.398    
       132  -0.42319041     4.34           4.34           6.1018963      114.93288      0             -11405.393    
       133  -0.42599793     4.335          4.335          6.0951         114.54049      0             -11517.567    
       134  -0.42882661     4.33           4.33           6.0883037      114.149        0             -11630.934    
       135  -0.43167662     4.325          4.325          6.0815075      113.7584       0             -11745.506    
       136  -0.43454815     4.32           4.32           6.0747112      113.36869      0             -11861.298    
       137  -0.43744137     4.315          4.315          6.0679149      112.97987      0             -11978.323    
       138  -0.44035646     4.31           4.31           6.0611186      112.59194      0             -12096.594    
       139  -0.4432936      4.305          4.305          6.0543223      112.20491      0             -12216.127    
       140  -0.44625297     4.3            4.3            6.0475259      111.81875      0             -12336.934    
       141  -0.44923476     4.295          4.295          6.0407296      111.43349      0             -12459.031    
       142  -0.45223915     4.29           4.29           6.0339333      111.04911      0             -12582.431    
       143  -0.45526632     4.285          4.285          6.0271369      110.66562      0             -12707.149    
       144  -0.45831646     4.28           4.28           6.0203405      110.28301      0             -12833.2      
       145  -0.46138977     4.275          4.275          6.0135441      109.90128      0             -12960.599    
       146  -0.46448644     4.27           4.27           6.0067476      109.52043      0             -13089.361    
       147  -0.46760666     4.265          4.265          5.9999511      109.14046      0             -13219.501    
       148  -0.47075061     4.26           4.26           5.9931546      108.76137      0             -13351.034    
       149  -0.47391851     4.255          4.255          5.986358       108.38316      0             -13483.977    
       150  -0.47711055     4.25           4.25           5.9795614      108.00583      0             -13618.345    
       151  -0.48032692     4.245          4.245          5.9727648      107.62937      0             -13754.153    
       152  -0.48356783     4.24           4.24           5.9659681      107.25379      0             -13891.418    
       153  -0.48683348     4.235          4.235          5.9591713      106.87908      0             -14030.157    
       154  -0.49012408     4.23           4.23           5.9523745      106.50524      0             -14170.385    
       155  -0.49343983     4.225          4.225          5.9455776      106.13228      0             -14312.12     
       156  -0.49678093     4.22           4.22           5.9387807      105.76018      0             -14455.378    
       157  -0.50014761     4.215          4.215          5.9319837      105.38896      0             -14600.176    
       158  -0.50354007     4.21           4.21           5.9251866      105.0186       0             -14746.532    
       159  -0.50695853     4.205          4.205          5.9183895      104.64911      0             -14894.463    
       160  -0.51040319     4.2            4.2            5.9115923      104.28049      0             -15043.986    
       161  -0.51387429     4.195          4.195          5.9047949      103.91273      0             -15195.119    
       162  -0.51737202     4.19           4.19           5.8979975      103.54583      0             -15347.88     
       163  -0.52089663     4.185          4.185          5.8912         103.1798       0             -15502.288    
       164  -0.52444832     4.18           4.18           5.8844025      102.81463      0             -15658.361    
       165  -0.52802733     4.175          4.175          5.8776048      102.45032      0             -15816.116    
       166  -0.53163387     4.17           4.17           5.870807       102.08688      0             -15975.574    
       167  -0.53526818     4.165          4.165          5.8640091      101.72428      0             -16136.753    
       168  -0.53893049     4.16           4.16           5.8572111      101.36255      0             -16299.672    
       169  -0.54262103     4.155          4.155          5.8504129      101.00168      0             -16464.351    
       170  -0.54634003     4.15           4.15           5.8436147      100.64165      0             -16630.809    
       171  -0.55008772     4.145          4.145          5.8368163      100.28249      0             -16799.065    
       172  -0.55386436     4.14           4.14           5.8300178      99.924173      0             -16969.141    
       173  -0.55767016     4.135          4.135          5.8232191      99.566711      0             -17141.056    
       174  -0.56150539     4.13           4.13           5.8164204      99.2101        0             -17314.83     
       175  -0.56537027     4.125          4.125          5.8096214      98.85434       0             -17490.485    
       176  -0.56926506     4.12           4.12           5.8028223      98.499427      0             -17668.041    
       177  -0.57318999     4.115          4.115          5.7960231      98.145363      0             -17847.519    
       178  -0.57714534     4.11           4.11           5.7892237      97.792146      0             -18028.94     
       179  -0.58113133     4.105          4.105          5.7824241      97.439774      0             -18212.326    
       180  -0.58514823     4.1            4.1            5.7756244      97.088246      0             -18397.7      
       181  -0.58919629     4.095          4.095          5.7688245      96.737562      0             -18585.082    
       182  -0.59327577     4.09           4.09           5.7620244      96.38772       0             -18774.494    
       183  -0.59912998     4.085          4.085          5.7552241      96.038719      0             -19024.101    
       184  -0.60328584     4.08           4.08           5.7484233      95.690554      0             -19218.283    
       185  -0.60747402     4.075          4.075          5.7416223      95.343227      0             -19414.572    
       186  -0.61169478     4.07           4.07           5.7348211      94.996738      0             -19612.99     
       187  -0.61594839     4.065          4.065          5.7280197      94.651086      0             -19813.562    
       188  -0.62023512     4.06           4.06           5.7212181      94.30627       0             -20016.311    
       189  -0.62455525     4.055          4.055          5.7144162      93.962289      0             -20221.262    
       190  -0.62890904     4.05           4.05           5.7076141      93.619141      0             -20428.437    
       191  -0.63329678     4.045          4.045          5.7008118      93.276826      0             -20637.862    
       192  -0.63771875     4.04           4.04           5.6940093      92.935341      0             -20849.562    
       193  -0.64217522     4.035          4.035          5.6872064      92.594688      0             -21063.561    
       194  -0.64666649     4.03           4.03           5.6804034      92.254863      0             -21279.884    
       195  -0.65119284     4.025          4.025          5.6736         91.915867      0             -21498.557    
       196  -0.65575456     4.02           4.02           5.6667964      91.577697      0             -21719.606    
       197  -0.66035194     4.015          4.015          5.6599926      91.240354      0             -21943.056    
       198  -0.66498526     4.01           4.01           5.6531884      90.903835      0             -22168.934    
       199  -0.66965484     4.005          4.005          5.6463839      90.56814       0             -22397.265    
       200  -0.67436096     4              4              5.6395792      90.233267      0             -22628.078    
       201  -0.67910392     3.995          3.995          5.6327741      89.899216      0             -22861.397    
       202  -0.68388403     3.99           3.99           5.6259688      89.565985      0             -23097.252    
       203  -0.6887016      3.985          3.985          5.6191631      89.233574      0             -23335.668    
       204  -0.69355692     3.98           3.98           5.6123571      88.901981      0             -23576.675    
       205  -0.6984503      3.975          3.975          5.6055507      88.571205      0             -23820.299    
       206  -0.70338207     3.97           3.97           5.598744       88.241245      0             -24066.569    
       207  -0.70835253     3.965          3.965          5.591937       87.912099      0             -24315.513    
       208  -0.713362       3.96           3.96           5.5851296      87.583768      0             -24567.16     
       209  -0.71841079     3.955          3.955          5.5783218      87.256249      0             -24821.54     
       210  -0.72349923     3.95           3.95           5.5715136      86.929541      0             -25078.68     
       211  -0.72862763     3.945          3.945          5.5647051      86.603644      0             -25338.612    
       212  -0.73379634     3.94           3.94           5.5578961      86.278557      0             -25601.363    
       213  -0.73900566     3.935          3.935          5.5510868      85.954277      0             -25866.965    
       214  -0.74425594     3.93           3.93           5.5442771      85.630805      0             -26135.448    
       215  -0.74954751     3.925          3.925          5.5374669      85.308138      0             -26406.842    
       216  -0.75488069     3.92           3.92           5.5306563      84.986277      0             -26681.179    
       217  -0.76025583     3.915          3.915          5.5238452      84.665219      0             -26958.488    
       218  -0.76567327     3.91           3.91           5.5170337      84.344963      0             -27238.801    
       219  -0.77113334     3.905          3.905          5.5102218      84.02551       0             -27522.15     
       220  -0.7766364      3.9            3.9            5.5034094      83.706856      0             -27808.567    
       221  -0.78218279     3.895          3.895          5.4965964      83.389002      0             -28098.083    
       222  -0.78777285     3.89           3.89           5.489783       83.071946      0             -28390.732    
       223  -0.79340694     3.885          3.885          5.4829692      82.755687      0             -28686.545    
       224  -0.79908542     3.88           3.88           5.4761547      82.440224      0             -28985.555    
       225  -0.80480863     3.875          3.875          5.4693398      82.125556      0             -29287.796    
       226  -0.81057694     3.87           3.87           5.4625243      81.811681      0             -29593.3      
       227  -0.81639071     3.865          3.865          5.4557083      81.498599      0             -29902.102    
       228  -0.8222503      3.86           3.86           5.4488918      81.186308      0             -30214.234    
       229  -0.82815608     3.855          3.855          5.4420746      80.874807      0             -30529.732    
       230  -0.83410841     3.85           3.85           5.4352569      80.564096      0             -30848.629    
       231  -0.84010766     3.845          3.845          5.4284386      80.254172      0             -31170.96     
       232  -0.84615421     3.84           3.84           5.4216197      79.945036      0             -31496.759    
       233  -0.85224844     3.835          3.835          5.4148002      79.636685      0             -31826.062    
       234  -0.85839071     3.83           3.83           5.40798        79.329118      0             -32158.903    
       235  -0.86458141     3.825          3.825          5.4011592      79.022335      0             -32495.319    
       236  -0.87082092     3.82           3.82           5.3943378      78.716335      0             -32835.344    
       237  -0.87710963     3.815          3.815          5.3875157      78.411115      0             -33179.015    
       238  -0.88344792     3.81           3.81           5.3806929      78.106676      0             -33526.367    
       239  -0.88983617     3.805          3.805          5.3738694      77.803015      0             -33877.438    
       240  -0.89627479     3.8            3.8            5.3670452      77.500133      0             -34232.262    
       241  -0.90276416     3.795          3.795          5.3602203      77.198026      0             -34590.878    
       242  -0.90930468     3.79           3.79           5.3533946      76.896696      0             -34953.321    
       243  -0.91589675     3.785          3.785          5.3465682      76.596139      0             -35319.629    
       244  -0.92921969     3.78           3.78           5.339741       76.296356      0             -35970.275    
       245  -0.93919278     3.775          3.775          5.332883       75.996916      0             -36483.797    
       246  -0.94602085     3.77           3.77           5.3260531      75.698661      0             -36866.924    
       247  -0.95290269     3.765          3.765          5.3192228      75.40118       0             -37254.125    
       248  -0.95983883     3.76           3.76           5.3123916      75.104468      0             -37645.445    
       249  -0.9668297      3.755          3.755          5.3055596      74.808523      0             -38040.924    
       250  -0.9738757      3.75           3.75           5.2987268      74.513345      0             -38440.6      
       251  -0.98097727     3.745          3.745          5.291893       74.218932      0             -38844.512    
       252  -0.98813482     3.74           3.74           5.2850584      73.925283      0             -39252.701    
       253  -0.99534879     3.735          3.735          5.2782229      73.632398      0             -39665.205    
       254  -1.0026196      3.73           3.73           5.2713865      73.340274      0             -40082.063    
       255  -1.0099477      3.725          3.725          5.2645492      73.04891       0             -40503.317    
       256  -1.0173335      3.72           3.72           5.2577109      72.758306      0             -40929.004    
       257  -1.0247774      3.715          3.715          5.2508716      72.46846       0             -41359.166    
       258  -1.0322799      3.71           3.71           5.2440313      72.179372      0             -41793.841    
       259  -1.0398414      3.705          3.705          5.23719        71.891039      0             -42233.071    
       260  -1.0474624      3.7            3.7            5.2303477      71.603461      0             -42676.894    
       261  -1.0551432      3.695          3.695          5.2235044      71.316636      0             -43125.351    
       262  -1.0628844      3.69           3.69           5.21666        71.030564      0             -43578.482    
       263  -1.0706864      3.685          3.685          5.2098145      70.745243      0             -44036.327    
       264  -1.0785496      3.68           3.68           5.2029678      70.460672      0             -44498.925    
       265  -1.0864744      3.675          3.675          5.1961201      70.176849      0             -44966.317    
       266  -1.0944614      3.67           3.67           5.1892712      69.893775      0             -45438.541    
       267  -1.102511       3.665          3.665          5.1824211      69.611447      0             -45915.639    
       268  -1.1106236      3.66           3.66           5.1755699      69.329863      0             -46397.65     
       269  -1.1187997      3.655          3.655          5.1687174      69.049024      0             -46884.612    
       270  -1.1270397      3.65           3.65           5.1618636      68.768928      0             -47376.566    
       271  -1.1353441      3.645          3.645          5.1550086      68.489574      0             -47873.551    
       272  -1.1437133      3.64           3.64           5.1481523      68.210959      0             -48375.605    
       273  -1.1521479      3.635          3.635          5.1412948      67.933084      0             -48882.767    
       274  -1.1606482      3.63           3.63           5.1344358      67.655947      0             -49395.076    
       275  -1.1692147      3.625          3.625          5.1275755      67.379547      0             -49912.57     
       276  -1.1778479      3.62           3.62           5.1207138      67.103882      0             -50435.287    
       277  -1.1865482      3.615          3.615          5.1138507      66.828952      0             -50963.265    
       278  -1.1953162      3.61           3.61           5.1069862      66.554755      0             -51496.541    
       279  -1.2041522      3.605          3.605          5.1001202      66.281289      0             -52035.151    
       280  -1.2130567      3.6            3.6            5.0932526      66.008554      0             -52579.133    
       281  -1.2220302      3.595          3.595          5.0863836      65.736549      0             -53128.521    
       282  -1.2310731      3.59           3.59           5.079513       65.465272      0             -53683.353    
       283  -1.240186       3.585          3.585          5.0726408      65.194721      0             -54243.662    
       284  -1.2493692      3.58           3.58           5.0657671      64.924897      0             -54809.483    
       285  -1.2586233      3.575          3.575          5.0588916      64.655797      0             -55380.85     
       286  -1.2679486      3.57           3.57           5.0520145      64.38742       0             -55957.796    
       287  -1.2773457      3.565          3.565          5.0451357      64.119765      0             -56540.353    
       288  -1.286815       3.56           3.56           5.0382551      63.85283       0             -57128.555    
       289  -1.296357       3.555          3.555          5.0313728      63.586615      0             -57722.43     
       290  -1.3059721      3.55           3.55           5.0244887      63.321118      0             -58322.009    
       291  -1.3156608      3.545          3.545          5.0176027      63.056338      0             -58927.322    
       292  -1.3254235      3.54           3.54           5.0107148      62.792274      0             -59538.397    
       293  -1.3361297      3.535          3.535          5.0038251      62.528924      0             -60199.78     
       294  -1.3464813      3.53           3.53           4.9969409      62.266381      0             -60845.214    
       295  -1.3564799      3.525          3.525          4.9900473      62.004457      0             -61474.588    
       296  -1.3665545      3.52           3.52           4.9831516      61.743242      0             -62109.842    
       297  -1.3767054      3.515          3.515          4.9762539      61.482736      0             -62750.996    
       298  -1.3869332      3.51           3.51           4.969354       61.222939      0             -63398.07     
       299  -1.3972383      3.505          3.505          4.962452       60.963847      0             -64051.087    
       300  -1.4076211      3.5            3.5            4.9555479      60.705462      0             -64710.065    
       301  -1.4180821      3.495          3.495          4.9486415      60.44778       0             -65375.021    
       302  -1.4286216      3.49           3.49           4.9417329      60.190801      0             -66045.971    
       303  -1.4392402      3.485          3.485          4.9348219      59.934523      0             -66722.93     
       304  -1.4499382      3.48           3.48           4.9279086      59.678945      0             -67405.909    
       305  -1.4607161      3.475          3.475          4.9209929      59.424065      0             -68094.919    
       306  -1.4715742      3.47           3.47           4.9140748      59.169883      0             -68789.971    
       307  -1.4825131      3.465          3.465          4.9071542      58.916397      0             -69491.068    
       308  -1.493533       3.46           3.46           4.900231       58.663606      0             -70198.217    
       309  -1.5046345      3.455          3.455          4.8933053      58.411507      0             -70911.42     
       310  -1.5158178      3.45           3.45           4.8863769      58.160101      0             -71630.677    
       311  -1.5270835      3.445          3.445          4.8794458      57.909385      0             -72355.985    
       312  -1.5384318      3.44           3.44           4.872512       57.659358      0             -73087.34     
       313  -1.5498632      3.435          3.435          4.8655754      57.410019      0             -73824.734    
       314  -1.561378       3.43           3.43           4.8586359      57.161366      0             -74568.157    
       315  -1.5729765      3.425          3.425          4.8516935      56.913397      0             -75317.597    
       316  -1.5846593      3.42           3.42           4.8447482      56.666113      0             -76073.036    
       317  -1.5964265      3.415          3.415          4.8377998      56.41951       0             -76834.455    
       318  -1.6082785      3.41           3.41           4.8308484      56.173588      0             -77601.831    
       319  -1.6202157      3.405          3.405          4.8238938      55.928345      0             -78375.139    
       320  -1.6322384      3.4            3.4            4.816936       55.68378       0             -79154.35     
       321  -1.6443469      3.395          3.395          4.8099749      55.439891      0             -79939.428    
       322  -1.6565415      3.39           3.39           4.8030105      55.196677      0             -80730.339    
       323  -1.6688225      3.385          3.385          4.7960427      54.954136      0             -81527.039    
       324  -1.6811902      3.38           3.38           4.7890714      54.712267      0             -82329.484    
       325  -1.6936448      3.375          3.375          4.7820966      54.471069      0             -83137.623    
       326  -1.7061866      3.37           3.37           4.7751181      54.230539      0             -83951.402    
       327  -1.7188158      3.365          3.365          4.7681359      53.990676      0             -84770.76     
       328  -1.7315327      3.36           3.36           4.76115        53.751479      0             -85595.635    
       329  -1.7443375      3.355          3.355          4.7541603      53.512947      0             -86425.955    
       330  -1.7572304      3.35           3.35           4.7471666      53.275077      0             -87261.646    
       331  -1.7702116      3.345          3.345          4.7401689      53.037868      0             -88102.627    
       332  -1.7832779      3.3400013      3.3400013      4.7331689      52.801379      0             -88948.594    
       333  -1.7964248      3.3350056      3.3350056      4.7261689      52.565689      0             -89799.158    
       334  -1.8137321      3.3300128      3.3300128      4.7191689      52.330795      0             -90903.964    
       335  -1.8304403      3.3250128      3.3250128      4.7121793      52.09649       0             -91973.578    
       336  -1.8438954      3.3200265      3.3200265      4.7051793      51.863197      0             -92843.415    
       337  -1.8574307      3.3150436      3.3150436      4.6981793      51.630707      0             -93717.411    
       338  -1.8710463      3.3100639      3.3100639      4.6911793      51.399014      0             -94595.442    
       339  -1.8847419      3.3050875      3.3050875      4.6841793      51.168118      0             -95477.354    
       340  -1.8985171      3.3001145      3.3001145      4.6771793      50.938019      0             -96362.987    
       341  -1.9123717      3.295145       3.295145       4.6701793      50.708717      0             -97252.172    
       342  -1.9263052      3.290179       3.290179       4.6631793      50.480213      0             -98144.731    
       343  -1.9403171      3.2852166      3.2852166      4.6561793      50.252506      0             -99040.483    
       344  -1.9544072      3.2802579      3.2802579      4.6491793      50.025596      0             -99939.23     
       345  -1.9685747      3.2753028      3.2753028      4.6421793      49.799483      0             -100840.77    
       346  -1.9828193      3.2703516      3.2703516      4.6351793      49.574169      0             -101744.89    
       347  -1.9971404      3.2654043      3.2654043      4.6281793      49.349652      0             -102651.36    
       348  -2.0115374      3.2604609      3.2604609      4.6211793      49.125933      0             -103559.95    
       349  -2.0260095      3.2555215      3.2555215      4.6141793      48.903013      0             -104470.42    
       350  -2.0405563      3.2505863      3.2505863      4.6071793      48.680891      0             -105382.52    
       351  -2.0551768      3.2456553      3.2456553      4.6001793      48.459569      0             -106295.96    
