# distance     RDF     integral
0.040275  0.000000  0.000000   0.000000   0.000000 
0.120825  0.000000  0.000000   0.000000   0.000000 
0.201375  0.000000  0.000000   0.000000   0.000000 
0.281925  0.000000  0.000000   0.000000   0.000000 
0.362475  0.000000  0.000000   0.000000   0.000000 
0.443025  0.000000  0.000000   0.000000   0.000000 
0.523575  0.000000  0.000000   0.000000   0.000000 
0.604125  0.000000  0.000000   0.000000   0.000000 
0.684675  0.000000  0.000000   0.000000   0.000000 
0.765225  0.000000  0.000000   0.000000   0.000000 
0.845775  0.000000  0.000000   0.000000   0.000000 
0.926325  0.000000  0.000000   0.000000   0.000000 
1.006875  0.000000  0.000000   0.000000   0.000000 
1.087425  0.000000  0.000000   0.000000   0.000000 
1.167975  0.000000  0.000000   0.000000   0.000000 
1.248525  0.000000  0.000000   0.000000   0.000000 
1.329075  0.000000  0.000000   0.000000   0.000000 
1.409625  0.000000  0.000000   0.000000   0.000000 
1.490175  0.000000  0.000000   0.000000   0.000000 
1.570725  0.000000  0.000000   0.000000   0.000000 
1.651275  0.000000  0.000000   0.000000   0.000000 
1.731825  0.000000  0.000000   0.000000   0.000000 
1.812375  0.000000  0.000000   0.001797   0.000077 
1.892925  0.000000  0.000000   0.001647   0.000154 
1.973475  0.000000  0.000000   0.009092   0.000617 
2.054025  0.000000  0.000000   0.015386   0.001466 
2.134575  0.000000  0.000000   0.038856   0.003781 
2.215125  0.000000  0.000000   0.064947   0.007948 
2.295675  0.000000  0.000000   0.089585   0.014120 
2.376225  0.000000  0.000000   0.122287   0.023148 
2.456775  0.000000  0.000000   0.161334   0.035880 
2.537325  0.000000  0.000000   0.178755   0.050926 
2.617875  0.000000  0.000000   0.217872   0.070448 
2.698425  0.000000  0.000000   0.219649   0.091358 
2.778975  0.000000  0.000000   0.263652   0.117978 
2.859525  0.000000  0.000000   0.292315   0.149228 
2.940075  0.000000  0.000000   0.396684   0.194059 
3.020625  0.000000  0.000000   0.492888   0.252855 
3.101175  0.000000  0.000000   0.644968   0.333951 
3.181725  0.000000  0.000000   0.781795   0.437423 
3.262275  0.000000  0.000000   0.888407   0.561034 
3.342825  0.000000  0.000000   0.920580   0.695525 
3.423375  0.000000  0.000000   0.998634   0.848534 
3.503925  0.000000  0.000000   1.008050   1.010340 
3.584475  0.000000  0.000000   0.968768   1.173071 
3.665025  0.000000  0.000000   0.953017   1.340432 
3.745575  0.000000  0.000000   0.916255   1.508488 
3.826125  0.000000  0.000000   0.857926   1.672685 
3.906675  0.000000  0.000000   0.776122   1.827546 
3.987225  0.004084  0.000849   0.785918   1.990895 
4.067775  0.021401  0.005478   0.825368   2.169444 
4.148325  0.101861  0.028395   0.813176   2.352392 
4.228875  0.367320  0.114275   0.893053   2.561188 
4.309425  0.990281  0.354707   0.983607   2.800000 
4.389975  1.999200  0.858410   1.111075   3.079938 
4.470525  3.208584  1.696759   1.278413   3.413966 
4.551075  4.153759  2.821528   1.432173   3.801775 
