# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
5.1	467.94175	-1177.8823	52.199606	15332.467	0.07036019	0.099044229
5.2	469.55244	-1178.8258	52.379282	15411.967	0.17206972	0.33558371
5.3	449.88311	-1178.6968	50.185139	15671.57	0.21678395	0.61876911
5.4	422.18088	-1176.9402	47.094912	15909.701	0.24267003	0.87697614
5.5	442.29142	-1179.0236	49.338274	15700.182	0.24504265	1.0747656
5.6	448.13099	-1179.2045	49.989686	15997.921	0.23719131	1.2270702
5.7	437.2116	-1177.277	48.771612	15551.509	0.23866151	1.3558307
5.8	448.34345	-1177.4415	50.013387	15165.754	0.23393256	1.485293
5.9	459.90622	-1177.8981	51.303231	15563.095	0.23157317	1.5768921
6.0	468.50409	-1178.6239	52.262337	15710.35	0.23446289	1.6503012
6.1	454.2216	-1177.6116	50.669104	15559.49	0.24702625	1.7457124
6.2	469.62433	-1180.2285	52.3873	15268.579	0.24903081	1.8817091
6.3	429.85488	-1177.0055	47.950959	15861.801	0.25061862	2.0351306
6.4	419.44761	-1175.931	46.790012	15509.402	0.25334979	2.1486935
6.5	442.46094	-1177.8595	49.357184	15401.556	0.24126801	2.1946479
6.6	447.13105	-1177.8281	49.878142	15994.972	0.23561932	2.222657
6.7	456.84175	-1178.4173	50.961385	16129.036	0.24101044	2.2955484
6.8	453.12455	-1177.8993	50.546726	15731.584	0.23945589	2.434293
6.9	463.9301	-1179.3743	51.752101	15130.032	0.23953188	2.6021044
7.0	443.73571	-1177.8862	49.499386	15751.852	0.25874012	2.7299105
7.1	450.31863	-1179.3688	50.23372	15253.895	0.27775678	2.8421096
7.2	430.80459	-1178.2667	48.056901	15607.382	0.29192707	2.9678069
7.3	420.58859	-1177.7303	46.917291	15621.766	0.2968669	3.0796586
7.4	445.08395	-1179.7414	49.649785	15518.481	0.29881209	3.1655951
7.5	445.8587	-1177.9187	49.736209	15229.609	0.29993002	3.2523522
7.6	446.35417	-1176.1531	49.791479	15326.068	0.28707753	3.3603875
7.7	438.91789	-1174.3944	48.961951	15899.244	0.28367052	3.454909
7.8	467.38725	-1176.8343	52.137751	15676.06	0.29020309	3.5415261
7.9	484.68782	-1179.0224	54.067656	16167.662	0.2911656	3.665298
8.0	439.46736	-1175.309	49.023245	16025.723	0.29691237	3.7748302
8.1	451.20291	-1177.5516	50.332363	15795.968	0.29299416	3.8512709
8.2	469.03891	-1180.3582	52.321997	16026.28	0.28712444	3.9536673
8.3	428.24605	-1176.6724	47.771492	16037.878	0.29408194	4.0858828
8.4	445.21915	-1178.4636	49.664867	15576.443	0.28403149	4.2097187
8.5	447.39797	-1178.4024	49.907916	15841.905	0.26808409	4.3159363
8.6	446.39372	-1178.0529	49.795892	15254.393	0.27432832	4.3855893
8.7	450.95465	-1178.2923	50.30467	15490.906	0.29318782	4.4212016
8.8	439.04461	-1176.7457	48.976087	15481.445	0.30299845	4.4596999
8.9	457.11042	-1178.4284	50.991356	15587.677	0.30025068	4.544587
9.0	447.03194	-1177.2651	49.867086	15929.711	0.28977988	4.6540207
9.1	441.13446	-1176.323	49.209213	15823.108	0.29242598	4.7241755
9.2	444.13951	-1176.1263	49.544431	15783.27	0.30534029	4.7820437
9.3	475.75293	-1179.3379	53.070956	15603.159	0.30212383	4.8683318
9.4	461.56296	-1178.3727	51.488043	15311.791	0.29750304	4.9969046
9.5	443.90325	-1177.1457	49.518076	15768.347	0.30453555	5.1411504
9.6	450.48076	-1178.105	50.251807	16150.598	0.31939038	5.270395
9.7	448.75529	-1178.0702	50.059328	16333.185	0.33012764	5.3749744
9.8	455.27234	-1179.0945	50.786315	15754.436	0.32999375	5.4716232
9.9	443.82577	-1178.2564	49.509433	15756.075	0.33199097	5.596971
10.0	439.98441	-1178.2088	49.080924	15689.694	0.334364	5.7192275
10.1	429.54531	-1177.377	47.916426	15241.404	0.31712062	5.8808657
10.2	451.06761	-1179.3195	50.317271	15390.585	0.30601483	6.0734122
10.3	446.59257	-1177.8067	49.818073	15706.486	0.31525478	6.2237594
10.4	466.97828	-1178.6406	52.09213	15617.746	0.31738265	6.3126896
10.5	467.9767	-1178.1988	52.203505	15473.822	0.32107243	6.4072923
10.6	432.56806	-1174.6627	48.253618	15834.085	0.33492652	6.4896628
10.7	457.13348	-1177.4108	50.993927	15465.835	0.34366042	6.5210627
10.8	457.81309	-1177.5096	51.069739	15186.793	0.34318805	6.572656
10.9	435.47948	-1175.3122	48.578391	16223.52	0.34120627	6.6525473
11.0	466.7009	-1179.0235	52.061187	15778.805	0.33895833	6.7210302
11.1	448.10942	-1178.1952	49.98728	15653.062	0.34137687	6.8212489
11.2	438.18625	-1178.6127	48.880335	15703.229	0.33242129	6.9253002
