# 	 t (ps)	 T (K)	E (eV)	K (eV)	P (Bar)	MSD_I(Å²)	MSD_Ag(Å²)
14.6	571.85216	-1162.2909	63.790969	16995.613	0.41693693	17.143922
14.7	555.58256	-1161.5122	61.976071	16430.902	0.41554521	17.314874
14.8	564.49771	-1164.1405	62.970569	16851.519	0.4235049	17.507531
14.9	555.2648	-1164.9899	61.940624	16962.79	0.43916415	17.660254
15.0	552.50756	-1165.8389	61.63305	17082.765	0.44881644	17.825533
15.1	554.91403	-1166.7562	61.901495	16895.241	0.46592944	18.05998
15.2	536.77405	-1165.2847	59.877953	17020.3	0.47485534	18.325549
15.3	556.88867	-1167.761	62.12177	16774.75	0.47298808	18.536979
15.4	540.01339	-1166.0869	60.239306	16798.496	0.47960586	18.760592
15.5	528.03684	-1164.006	58.903304	17082.76	0.4894118	18.980004
15.6	545.30682	-1163.5375	60.829796	17483.898	0.5107224	19.068363
15.7	547.00733	-1161.7146	61.019491	17318.356	0.53081945	19.199539
15.8	542.49647	-1160.1682	60.516297	17615.705	0.51561652	19.443053
15.9	576.59484	-1163.4747	64.320022	17488.692	0.49018285	19.630849
16.0	563.26666	-1162.6714	62.833243	17067.023	0.48062122	19.65944
16.1	570.09202	-1164.9551	63.594623	17263.111	0.47904289	19.755876
16.2	546.50406	-1164.0274	60.963351	17503.779	0.46288635	19.959073
16.3	547.78559	-1164.9726	61.106307	16882.712	0.43120371	20.18667
16.4	541.74235	-1164.6684	60.432174	16839.674	0.42740602	20.381386
16.5	553.85969	-1165.8622	61.783882	17102.267	0.44064945	20.617527
16.6	560.21852	-1166.6101	62.49322	16962.369	0.44077038	20.808692
16.7	524.99774	-1162.9901	58.564288	16966.776	0.43872581	20.895656
16.8	551.06878	-1164.7442	61.472552	16858.115	0.42661641	20.92865
16.9	581.43628	-1165.1889	64.860092	17148.386	0.41449182	20.98454
17.0	583.37087	-1163.9282	65.075898	17568.537	0.42316845	21.033751
17.1	567.5946	-1162.8265	63.316032	17477.577	0.43685257	21.221829
17.2	554.07715	-1162.6669	61.80814	17054.544	0.42925683	21.451605
17.3	562.55095	-1164.746	62.753405	16954.339	0.40881448	21.684163
17.4	541.4212	-1163.5576	60.396349	16636.2	0.40622526	21.991152
17.5	545.00827	-1164.4289	60.796493	16704.671	0.41840873	22.345925
17.6	546.35621	-1164.4933	60.946858	17251.013	0.42592409	22.654453
17.7	558.88016	-1165.6695	62.343923	17313.867	0.42746289	22.839948
17.8	549.03862	-1164.7743	61.246085	17235.709	0.43890155	22.87502
17.9	547.57743	-1164.5143	61.083086	16903.978	0.44145347	22.904813
18.0	545.42836	-1163.5349	60.843354	17030.773	0.4471576	22.941201
18.1	547.33527	-1162.0299	61.056073	17785.23	0.46099213	22.944035
18.2	580.46047	-1162.5383	64.751239	17568.8	0.46909389	23.031934
18.3	592.71906	-1162.7798	66.118704	17532.738	0.46683685	23.2038
18.4	559.99814	-1160.1054	62.468636	17214.438	0.48489923	23.309833
18.5	545.19461	-1159.552	60.817279	17681.495	0.50324367	23.40492
18.6	577.2065	-1163.9712	64.388254	17545.894	0.49242889	23.464295
18.7	552.92048	-1162.7387	61.679112	17616.567	0.48804931	23.536282
18.8	549.83672	-1163.4357	61.335114	17192.292	0.4854269	23.677818
18.9	558.71387	-1165.0814	62.325373	17577.271	0.47689239	23.810662
19.0	555.67594	-1165.7447	61.986487	17266.505	0.47604472	23.872499
19.1	535.20181	-1164.5817	59.702568	17202.146	0.48749643	23.939845
19.2	532.61372	-1164.514	59.413862	16988.933	0.48357495	24.099688
19.3	549.59036	-1165.9672	61.307632	16763.54	0.46997991	24.244742
19.4	541.70116	-1164.6226	60.427579	17047.353	0.4555143	24.463684
19.5	531.76068	-1162.921	59.318705	17429.376	0.45987313	24.800176
19.6	563.73539	-1165.8596	62.885531	16829.278	0.44573861	25.2479
19.7	544.61424	-1163.5678	60.752538	18249.581	0.42244775	25.521898
19.8	544.17724	-1163.2027	60.70379	17694.91	0.40498567	25.671613
19.9	569.38018	-1165.75	63.515216	16930.384	0.40939435	25.795772
20.0	552.40184	-1164.4459	61.621256	16797.429	0.41416186	25.973517
20.1	559.63058	-1166.0225	62.427634	16512.941	0.40743765	26.319455
20.2	551.38805	-1165.5554	61.508167	16876.763	0.4127827	26.657811
20.3	550.05101	-1165.5456	61.359018	17311.76	0.41146628	26.936128
20.4	541.60147	-1164.7101	60.416459	16763.975	0.40914448	27.023097
20.5	548.13278	-1165.0083	61.145037	16679.675	0.41105321	27.027447
20.6	555.78088	-1164.2357	61.998193	17424.279	0.43468974	27.207868
20.7	581.92484	-1164.9243	64.914592	16980.958	0.44091339	27.556768
20.8	546.42845	-1160.155	60.954916	18206.662	0.44456264	27.816308
20.9	567.14571	-1162.0191	63.265957	17670.612	0.44268332	28.056797
21.0	561.6224	-1161.8352	62.649824	16837.725	0.43831889	28.257107
21.1	557.94922	-1163.1517	62.240076	16793.799	0.43031546	28.399039
21.2	540.77701	-1163.2895	60.324489	17407.215	0.41693664	28.390021
21.3	553.17748	-1165.8683	61.707781	17038.266	0.40662596	28.32793
21.4	547.39604	-1165.7812	61.062852	16534.172	0.4108145	28.224362
21.5	530.89884	-1163.8452	59.222565	16959.965	0.41402952	28.247483
21.6	546.63192	-1164.9015	60.977613	16901.432	0.41641722	28.326673
21.7	536.89297	-1163.1128	59.891219	17030.505	0.43189828	28.485349
21.8	548.58777	-1163.3422	61.195792	17077.283	0.42850359	28.689317
21.9	553.36976	-1163.0986	61.72923	17411.589	0.42017467	28.953685
22.0	563.34292	-1164.1999	62.841751	16965.637	0.42342929	29.261374
22.1	553.18233	-1163.5111	61.708321	16385.993	0.41303024	29.506848
22.2	535.54897	-1161.8609	59.741294	16839.14	0.42214567	29.653482
22.3	556.50534	-1163.9615	62.079008	16831.939	0.42718847	29.870881
22.4	566.03735	-1165.2238	63.142318	16409.953	0.42995026	30.240014
22.5	532.99454	-1162.5465	59.456343	17316.742	0.44874013	30.704417
22.6	525.28136	-1162.3729	58.595926	16966.942	0.45464372	31.004288
22.7	547.69601	-1164.919	61.096314	16379.312	0.45136452	31.047644
22.8	553.07072	-1164.865	61.695872	16851.728	0.43460892	31.064992
22.9	541.59869	-1162.1955	60.416149	16815.651	0.43314624	31.120305
23.0	553.76731	-1161.8751	61.773576	16506.862	0.42804125	31.334153
23.1	556.56077	-1160.9928	62.085191	17121.69	0.42339846	31.576793
23.2	580.1704	-1162.9502	64.718881	17162.874	0.42347896	31.682625
23.3	570.03653	-1162.234	63.588433	17315.73	0.42645096	31.778628
23.4	581.47264	-1165.4023	64.864148	16990.036	0.42034983	31.972747
23.5	548.96346	-1164.4018	61.2377	17359.905	0.42683008	32.216591
23.6	524.73586	-1162.7835	58.535075	16947.347	0.43040462	32.404202
23.7	546.96752	-1165.1908	61.015051	17031.302	0.41574308	32.533068
23.8	557.79505	-1166.1017	62.222877	17173.887	0.41494826	32.670858
23.9	567.08159	-1167.0257	63.258805	16538.826	0.42303274	32.886606
24.0	566.09275	-1167.3712	63.148498	16542.047	0.43618505	33.151624
24.1	521.61006	-1163.7526	58.186388	16392.858	0.44731071	33.475546
24.2	514.75016	-1163.4208	57.421155	16520.37	0.44361506	33.711273
24.3	548.52383	-1165.4235	61.188659	16243.472	0.44558543	33.737974
24.4	545.01202	-1162.6445	60.796911	17166.519	0.44163994	33.730446
24.5	556.36261	-1162.7414	62.063086	16258.568	0.43347175	33.808313
24.6	586.6473	-1165.7296	65.441389	16766.082	0.41994277	33.937879
24.7	556.21413	-1163.1546	62.046524	17097.092	0.39882332	34.016969
24.8	563.98109	-1165.5558	62.91294	16538.846	0.38796829	34.060316
24.9	550.47756	-1165.3702	61.406601	17024.964	0.4154961	34.208707
25.0	543.89844	-1165.2831	60.672689	17482.814	0.42941562	34.451343
