 &plot nbnd=  20, nks=   171 /
            0.600000  0.500000  0.400000
  -10.534    0.953    4.457    4.678   13.409   17.540   20.467   21.478   26.665   26.866
   27.701   34.017   35.143   35.183   38.078   38.152   47.530   48.862   50.127   50.954
            0.585714  0.500000  0.414286
  -10.541    0.926    4.525    4.691   13.319   17.556   20.654   21.435   26.481   27.016
   27.616   33.837   35.251   35.271   37.943   38.011   47.446   48.820   50.331   50.994
            0.571429  0.500000  0.428571
  -10.547    0.903    4.584    4.702   13.242   17.570   20.829   21.398   26.286   27.153
   27.567   33.675   35.348   35.355   37.824   37.882   47.375   48.782   50.524   51.021
            0.557143  0.500000  0.442857
  -10.552    0.884    4.634    4.711   13.176   17.582   20.987   21.366   26.101   27.273
   27.539   33.534   35.432   35.432   37.724   37.767   47.315   48.748   50.699   51.040
            0.542857  0.500000  0.457143
  -10.556    0.869    4.674    4.718   13.125   17.591   21.120   21.341   25.940   27.372
   27.523   33.419   35.498   35.501   37.642   37.670   47.269   48.721   50.848   51.051
            0.528571  0.500000  0.471429
  -10.558    0.859    4.703    4.723   13.088   17.597   21.221   21.323   25.816   27.446
   27.514   33.334   35.551   35.553   37.583   37.596   47.236   48.701   50.964   51.058
            0.514286  0.500000  0.485714
  -10.560    0.852    4.720    4.725   13.065   17.601   21.286   21.311   25.738   27.492
   27.509   33.281   35.584   35.585   37.546   37.549   47.216   48.688   51.038   51.062
            0.500000  0.500000  0.500000
  -10.561    0.850    4.726    4.726   13.057   17.602   21.308   21.308   25.711   27.508
   27.508   33.263   35.596   35.596   37.533   37.533   47.209   48.684   51.063   51.063
            0.488372  0.488372  0.488372
  -10.563    0.855    4.727    4.727   13.057   17.600   21.309   21.309   25.714   27.496
   27.496   33.269   35.596   35.596   37.543   37.543   46.986   48.898   51.028   51.028
            0.476744  0.476744  0.476744
  -10.569    0.869    4.729    4.729   13.055   17.593   21.315   21.315   25.721   27.463
   27.463   33.289   35.597   35.597   37.574   37.574   46.509   49.344   50.927   50.927
            0.465116  0.465116  0.465116
  -10.578    0.893    4.733    4.733   13.051   17.582   21.323   21.323   25.733   27.407
   27.407   33.320   35.595   35.595   37.627   37.627   45.952   49.840   50.773   50.773
            0.453488  0.453488  0.453488
  -10.592    0.926    4.738    4.738   13.046   17.568   21.336   21.336   25.750   27.332
   27.332   33.364   35.587   35.587   37.704   37.704   45.369   50.317   50.582   50.582
            0.441860  0.441860  0.441860
  -10.609    0.968    4.745    4.745   13.038   17.550   21.351   21.351   25.772   27.239
   27.239   33.418   35.570   35.570   37.806   37.806   44.779   50.368   50.368   50.728
            0.430233  0.430233  0.430233
  -10.629    1.020    4.753    4.753   13.029   17.529   21.370   21.370   25.799   27.129
   27.129   33.482   35.540   35.540   37.935   37.935   44.189   50.142   50.142   51.023
            0.418605  0.418605  0.418605
  -10.653    1.080    4.763    4.763   13.016   17.508   21.391   21.391   25.830   27.007
   27.007   33.553   35.495   35.495   38.091   38.091   43.604   49.914   49.914   51.161
            0.406977  0.406977  0.406977
  -10.680    1.148    4.774    4.774   13.000   17.485   21.415   21.415   25.867   26.873
   26.873   33.629   35.433   35.433   38.271   38.271   43.030   49.689   49.689   51.143
            0.395349  0.395349  0.395349
  -10.710    1.225    4.786    4.786   12.980   17.463   21.442   21.442   25.908   26.731
   26.731   33.709   35.354   35.354   38.475   38.475   42.468   49.474   49.474   51.008
            0.383721  0.383721  0.383721
  -10.743    1.310    4.800    4.800   12.955   17.443   21.470   21.470   25.954   26.583
   26.583   33.788   35.258   35.258   38.698   38.698   41.925   49.271   49.271   50.802
            0.372093  0.372093  0.372093
  -10.778    1.403    4.814    4.814   12.925   17.426   21.501   21.501   26.004   26.431
   26.431   33.862   35.145   35.145   38.939   38.939   41.403   49.085   49.085   50.553
            0.360465  0.360465  0.360465
  -10.815    1.503    4.830    4.830   12.889   17.414   21.532   21.532   26.059   26.277
   26.277   33.925   35.017   35.017   39.194   39.194   40.908   48.918   48.918   50.281
            0.348837  0.348837  0.348837
  -10.854    1.609    4.847    4.847   12.847   17.407   21.564   21.564   26.119   26.124
   26.124   33.972   34.874   34.874   39.458   39.458   40.447   48.773   48.773   49.994
            0.337209  0.337209  0.337209
  -10.895    1.723    4.865    4.865   12.797   17.407   21.596   21.596   25.974   25.974
   26.182   33.995   34.717   34.717   39.729   39.729   40.027   48.652   48.652   49.700
            0.325581  0.325581  0.325581
  -10.937    1.842    4.884    4.884   12.739   17.416   21.627   21.627   25.829   25.829
   26.248   33.983   34.547   34.547   39.656   40.003   40.003   48.557   48.557   49.403
            0.313953  0.313953  0.313953
  -10.981    1.967    4.904    4.904   12.674   17.434   21.657   21.657   25.691   25.691
   26.318   33.930   34.366   34.366   39.345   40.277   40.277   48.491   48.491   49.105
            0.302326  0.302326  0.302326
  -11.025    2.098    4.924    4.924   12.600   17.462   21.683   21.683   25.561   25.561
   26.391   33.825   34.173   34.173   39.100   40.546   40.546   48.455   48.455   48.807
            0.290698  0.290698  0.290698
  -11.070    2.233    4.945    4.945   12.517   17.501   21.706   21.706   25.443   25.443
   26.465   33.666   33.971   33.971   38.925   40.808   40.808   48.452   48.452   48.512
            0.279070  0.279070  0.279070
  -11.115    2.373    4.967    4.967   12.426   17.551   21.724   21.724   25.336   25.336
   26.542   33.451   33.760   33.760   38.821   41.059   41.059   48.220   48.483   48.483
            0.267442  0.267442  0.267442
  -11.160    2.517    4.989    4.989   12.328   17.614   21.737   21.737   25.245   25.245
   26.619   33.186   33.541   33.541   38.783   41.296   41.296   47.932   48.551   48.551
            0.255814  0.255814  0.255814
  -11.205    2.664    5.011    5.011   12.221   17.689   21.742   21.742   25.169   25.169
   26.695   32.878   33.315   33.315   38.803   41.517   41.517   47.648   48.657   48.657
            0.244186  0.244186  0.244186
  -11.249    2.814    5.034    5.034   12.107   17.776   21.740   21.740   25.110   25.110
   26.771   32.538   33.083   33.083   38.871   41.719   41.719   47.370   48.801   48.801
            0.232558  0.232558  0.232558
  -11.293    2.968    5.056    5.056   11.986   17.875   21.729   21.729   25.070   25.070
   26.844   32.174   32.846   32.846   38.977   41.901   41.901   47.097   48.983   48.983
            0.220930  0.220930  0.220930
  -11.336    3.123    5.079    5.079   11.860   17.987   21.710   21.710   25.048   25.048
   26.913   31.795   32.605   32.605   39.115   42.063   42.063   46.831   49.202   49.202
            0.209302  0.209302  0.209302
  -11.378    3.279    5.101    5.101   11.728   18.111   21.683   21.683   25.045   25.045
   26.975   31.410   32.361   32.361   39.276   42.205   42.205   46.570   49.457   49.457
            0.197674  0.197674  0.197674
  -11.419    3.437    5.123    5.123   11.592   18.246   21.649   21.649   25.061   25.061
   27.028   31.026   32.114   32.114   39.456   42.328   42.328   46.316   49.744   49.744
            0.186047  0.186047  0.186047
  -11.458    3.595    5.145    5.145   11.452   18.392   21.608   21.608   25.094   25.094
   27.068   30.650   31.867   31.867   39.650   42.433   42.433   46.069   50.062   50.062
            0.174419  0.174419  0.174419
  -11.496    3.752    5.166    5.166   11.311   18.549   21.561   21.561   25.144   25.144
   27.091   30.290   31.618   31.618   39.854   42.522   42.522   45.828   50.406   50.406
            0.162791  0.162791  0.162791
  -11.532    3.909    5.187    5.187   11.167   18.715   21.511   21.511   25.209   25.209
   27.089   29.955   31.370   31.370   40.065   42.597   42.597   45.595   50.773   50.773
            0.151163  0.151163  0.151163
  -11.566    4.064    5.206    5.206   11.024   18.891   21.458   21.458   25.288   25.288
   27.054   29.654   31.123   31.123   40.281   42.659   42.659   45.369   51.158   51.158
